TimeStamp,ch4,ch6,ch7
6345.233,-51261.24,-54252.3,-60606.3
6345.237,-57151.28,-59206.35,-65587.34
6345.241,-53232.72,-56098.52,-62073.1
6345.245,-46642.64,-50645.02,-56466.25
6345.249,-45470.43,-49536.57,-55576.43
6345.253,-51214.56,-54198.84,-60575.06
6345.257,-57144.08,-59193.52,-65585.43
6345.261,-53287.61,-56145.48,-62123.64
6345.265,-46656.23,-50665.62,-56482.08
6345.269,-45444.02,-49532.61,-55552.44
6345.273,-51153.14,-54169.52,-60531.81
6345.277,-57137.88,-59211.59,-65595.01
6345.281,-53321.37,-56185.3,-62163.07
6345.285,-46673.49,-50693.99,-56514.32
6345.289,-45409.35,-49518.21,-55547.58
6345.2929,-51081.19,-54118.54,-60487.09
6345.2969,-57100.97,-59177.83,-65571.89
6345.3009,-53352.51,-56204.13,-62197.74
6345.3049,-46711.64,-50702.67,-56546.98
6345.3089,-45433.0,-49514.49,-55557.4
6345.3129,-51051.48,-54081.73,-60448.84
6345.3169,-57086.62,-59163.53,-65557.15
6345.3209,-53392.23,-56244.0,-62226.35
6345.3249,-46717.12,-50721.75,-56549.51
6345.3289,-45380.65,-49472.43,-55512.29
6345.3329,-50983.29,-54018.5,-60393.29
6345.3369,-57065.02,-59139.78,-65542.94
6345.3409,-53421.22,-56260.74,-62259.44
6345.3449,-46731.1,-50734.53,-56564.91
6345.3489,-45365.48,-49473.29,-55499.37
6345.3529,-50923.07,-53978.59,-60339.03
6345.3569,-57048.52,-59129.29,-65536.32
6345.3609,-53471.14,-56301.65,-62315.09
6345.3649,-46769.77,-50769.0,-56611.16
6345.3689,-45351.03,-49467.9,-55506.67
6345.3729,-50870.33,-53946.55,-60318.72
6345.3769,-57022.67,-59114.99,-65529.07
6345.3809,-53512.01,-56339.22,-62346.51
6345.3849,-46791.56,-50785.93,-56614.64
6345.3889,-45358.76,-49457.94,-55492.6
6345.3929,-50839.19,-53896.77,-60263.35
6345.3969,-57020.05,-59095.82,-65502.22
6345.4009,-53550.63,-56357.25,-62367.16
6345.4049,-46827.61,-50808.39,-56641.87
6345.4089,-45336.97,-49449.45,-55471.47
6345.4129,-50784.64,-53864.82,-60226.73
6345.4169,-57003.31,-59088.33,-65502.27
6345.4208,-53605.94,-56406.12,-62422.43
6345.4248,-46880.49,-50846.96,-56682.45
6345.4288,-45355.56,-49462.37,-55483.92
6345.4328,-50749.16,-53827.67,-60175.76
6345.4368,-56994.83,-59074.93,-65468.56
6345.4408,-53647.48,-56443.89,-62445.41
6345.4448,-46906.81,-50880.15,-56714.11
6345.4488,-45334.01,-49451.21,-55481.87
6345.4528,-50681.79,-53792.58,-60145.0
6345.4568,-56953.2,-59052.81,-65463.65
6345.4608,-53679.9,-56476.08,-62495.67
6345.4648,-46919.73,-50890.07,-56745.35
6345.4688,-45303.35,-49426.47,-55466.85
6345.4728,-50621.32,-53735.02,-60105.04
6345.4768,-56953.44,-59051.47,-65480.91
6345.4808,-53721.67,-56506.74,-62543.59
6345.4848,-46942.67,-50912.34,-56761.51
6345.4888,-45297.68,-49429.61,-55458.65
6345.4928,-50584.13,-53707.94,-60071.28
6345.4968,-56930.88,-59027.01,-65454.49
6345.5008,-53759.2,-56539.07,-62568.1
6345.5048,-46958.98,-50926.55,-56769.38
6345.5088,-45278.75,-49410.16,-55437.76
6345.5128,-50523.48,-53654.34,-60018.64
6345.5168,-56901.18,-59002.5,-65438.04
6345.5208,-53783.52,-56562.72,-62599.05
6345.5248,-46981.34,-50948.96,-56791.22
6345.5288,-45259.43,-49396.62,-55426.84
6345.5328,-50469.93,-53613.24,-59967.19
6345.5368,-56876.62,-58984.95,-65403.66
6345.5408,-53809.79,-56585.89,-62612.64
6345.5448,-46987.73,-50958.16,-56789.6
6345.5487,-45230.92,-49378.5,-55392.13
6345.5527,-50419.34,-53573.19,-59916.55
6345.5567,-56854.68,-58974.94,-65381.11
6345.5607,-53836.88,-56614.64,-62624.99
6345.5647,-47013.1,-50986.49,-56796.56
6345.5687,-45219.47,-49358.52,-55374.34
6345.5727,-50367.89,-53514.82,-59877.74
6345.5767,-56830.75,-58934.98,-65364.42
6345.5807,-53883.27,-56631.57,-62668.52
6345.5847,-47050.24,-50993.26,-56835.71
6345.5887,-45216.66,-49356.42,-55382.83
6345.5927,-50308.42,-53470.47,-59831.58
6345.5967,-56814.44,-58920.72,-65358.36
6345.6007,-53922.85,-56663.66,-62713.01
6345.6047,-47068.7,-51008.99,-56854.59
6345.6087,-45187.57,-49320.32,-55358.23
6345.6127,-50252.16,-53416.35,-59782.42
6345.6167,-56787.69,-58897.36,-65341.53
6345.6207,-53967.96,-56701.05,-62755.88
6345.6247,-47097.69,-51034.41,-56885.92
6345.6287,-45186.0,-49332.96,-55363.14
6345.6327,-50207.72,-53379.69,-59742.03
6345.6367,-56763.51,-58868.99,-65308.48
6345.6407,-53995.28,-56715.5,-62767.56
6345.6447,-47119.34,-51044.47,-56896.74
6345.6487,-45169.98,-49309.83,-55344.35
6345.6527,-50162.37,-53337.39,-59711.27
6345.6567,-56748.54,-58849.2,-65314.83
6345.6607,-54047.92,-56746.2,-62830.5
6345.6647,-47177.99,-51082.04,-56954.34
6345.6687,-45187.86,-49316.22,-55362.33
6345.6727,-50130.42,-53309.16,-59687.57
6345.6767,-56748.25,-58853.2,-65321.45
6345.6807,-54095.61,-56803.28,-62876.28
6345.6847,-47206.74,-51123.01,-56991.87
6345.6887,-45180.23,-49321.99,-55370.86
6345.6927,-50080.35,-53271.73,-59654.67
6345.6967,-56699.43,-58810.96,-65287.93
6345.7007,-54116.92,-56809.62,-62903.27
6345.7047,-47209.46,-51110.85,-56990.49
6345.7087,-45150.29,-49286.99,-55338.48
6345.7127,-50017.51,-53208.64,-59595.78
6345.7167,-56662.14,-58770.47,-65246.69
6345.7207,-54140.62,-56817.82,-62912.04
6345.7247,-47247.37,-51133.11,-57009.23
6345.7287,-45140.61,-49276.5,-55308.44
6345.7327,-49959.52,-53159.86,-59528.74
6345.7367,-56632.86,-58744.53,-65211.83
6345.7406,-54177.72,-56850.11,-62939.99
6345.7446,-47275.64,-51158.86,-57036.93
6345.7486,-45133.21,-49266.73,-55319.51
6345.7526,-49897.72,-53107.74,-59499.84
6345.7566,-56602.82,-58724.79,-65213.64
6345.7606,-54204.99,-56871.95,-62982.23
6345.7646,-47294.48,-51170.4,-57061.77
6345.7686,-45116.19,-49243.55,-55309.78
6345.7726,-49860.82,-53066.12,-59460.5
6345.7766,-56588.47,-58698.52,-65182.31
6345.7806,-54245.96,-56898.7,-62998.21
6345.7846,-47316.27,-51189.38,-57063.3
6345.7886,-45118.86,-49250.04,-55298.57
6345.7926,-49820.62,-53023.3,-59421.78
6345.7966,-56563.81,-58665.71,-65163.24
6345.8006,-54275.23,-56904.56,-63018.76
6345.8046,-47360.0,-51203.26,-57096.2
6345.8086,-45129.83,-49240.21,-55299.96
6345.8126,-49782.81,-52995.55,-59381.21
6345.8166,-56525.09,-58637.48,-65129.62
6345.8206,-54321.49,-56952.63,-63069.64
6345.8246,-47394.62,-51253.42,-57139.78
6345.8286,-45125.54,-49260.96,-55308.54
6345.8326,-49733.69,-52967.89,-59336.48
6345.8366,-56511.98,-58639.25,-65107.64
6345.8406,-54360.87,-56989.34,-63085.75
6345.8446,-47407.78,-51258.62,-57136.16
6345.8486,-45083.81,-49215.75,-55266.91
6345.8526,-49660.97,-52896.08,-59282.98
6345.8566,-56468.06,-58589.08,-65079.08
6345.8606,-54383.05,-57001.79,-63113.08
6345.8646,-47434.38,-51274.59,-57151.42
6345.8685,-45077.85,-49205.36,-55242.4
6345.8725,-49618.77,-52855.55,-59230.0
6345.8765,-56457.91,-58575.02,-65060.24
6345.8805,-54415.28,-57024.34,-63134.25
6345.8845,-47450.36,-51289.85,-57170.87
6345.8885,-45052.2,-49191.96,-55234.06
6345.8925,-49549.73,-52810.39,-59177.45
6345.8965,-56390.96,-58525.95,-65018.42
6345.9005,-54433.64,-57034.98,-63170.73
6345.9045,-47467.14,-51300.39,-57195.1
6345.9085,-45029.84,-49169.4,-55217.94
6345.9125,-49486.93,-52741.01,-59122.14
6345.9165,-56378.13,-58485.94,-64991.29
6345.9205,-54471.02,-57039.7,-63179.36
6345.9245,-47494.61,-51301.01,-57194.43
6345.9285,-45019.58,-49144.8,-55185.52
6345.9325,-49448.11,-52694.85,-59072.22
6345.9365,-56345.52,-58459.1,-64948.28
6345.9405,-54493.05,-57065.73,-63181.03
6345.9445,-47506.91,-51307.26,-57185.23
6345.9485,-45011.24,-49125.68,-55153.9
6345.9525,-49387.65,-52638.58,-58986.77
6345.9565,-56319.1,-58425.05,-64899.21
6345.9605,-54540.21,-57078.51,-63209.3
6345.9645,-47542.53,-51324.23,-57220.42
6345.9685,-44977.96,-49097.5,-55144.08
6345.9725,-49336.77,-52600.96,-58966.64
6345.9765,-56292.59,-58420.28,-64886.82
6345.9805,-54563.2,-57130.06,-63228.19
6345.9845,-47575.19,-51374.01,-57242.78
6345.9885,-45006.71,-49128.87,-55167.2
6345.9925,-49301.34,-52568.97,-58939.89
6345.9964,-56270.56,-58392.58,-64899.98
6346.0004,-54617.36,-57164.39,-63315.49
6346.0044,-47626.36,-51417.21,-57305.2
6346.0084,-44997.17,-49130.64,-55163.25
6346.0124,-49267.25,-52554.18,-58915.91
6346.0164,-56262.79,-58390.39,-64882.43
6346.0204,-54687.22,-57221.85,-63361.65
6346.0244,-47685.06,-51466.33,-57350.5
6346.0284,-45029.69,-49159.58,-55186.8
6346.0324,-49256.04,-52525.24,-58899.51
6346.0364,-56280.05,-58385.95,-64898.78
6346.0404,-54763.66,-57269.06,-63423.16
6346.0444,-47747.47,-51506.57,-57399.8
6346.0484,-45034.51,-49157.96,-55185.61
6346.0524,-49241.64,-52529.25,-58883.34
6346.0564,-56297.17,-58410.6,-64904.17
6346.0604,-54831.8,-57337.96,-63477.48
6346.0644,-47809.99,-51556.21,-57450.4
6346.0684,-45071.89,-49182.56,-55214.17
6346.0724,-49213.56,-52497.97,-58851.01
6346.0764,-56269.32,-58382.71,-64871.89
6346.0804,-54850.82,-57343.92,-63486.73
6346.0844,-47814.57,-51565.89,-57450.02
6346.0884,-45024.59,-49158.91,-55173.83
6346.0924,-49140.27,-52447.9,-58800.56
6346.0964,-56216.34,-58347.28,-64846.0
6346.1004,-54881.2,-57363.8,-63536.75
6346.1044,-47857.19,-51585.49,-57495.79
6346.1084,-45045.62,-49157.82,-55195.05
6346.1124,-49105.79,-52401.98,-58765.18
6346.1164,-56190.31,-58310.13,-64813.19
6346.1204,-54891.45,-57375.44,-63526.49
6346.1243,-47855.91,-51589.21,-57487.59
6346.1283,-45026.26,-49136.69,-55174.02
6346.1323,-49047.09,-52348.1,-58705.91
6346.1363,-56133.47,-58254.06,-64763.12
6346.1403,-54929.17,-57395.94,-63561.73
6346.1443,-47891.43,-51615.58,-57513.05
6346.1483,-45007.33,-49117.0,-55152.47
6346.1523,-48985.58,-52285.87,-58647.83
6346.1563,-56096.7,-58207.61,-64722.02
6346.1603,-54944.33,-57393.99,-63553.44
6346.1643,-47904.83,-51611.57,-57491.98
6346.1683,-44989.97,-49084.53,-55126.63
6346.1723,-48940.66,-52240.43,-58611.16
6346.1763,-56062.13,-58169.13,-64690.55
6346.1803,-54967.27,-57396.04,-63574.08
6346.1843,-47918.71,-51608.52,-57512.39
6346.1883,-44965.32,-49058.35,-55091.44
6346.1923,-48867.57,-52163.46,-58521.95
6346.1963,-55999.57,-58108.86,-64613.4
6346.2003,-54973.89,-57407.1,-63557.73
6346.2043,-47927.34,-51616.87,-57494.03
6346.2083,-44934.33,-49033.55,-55046.18
6346.2123,-48810.87,-52126.6,-58463.29
6346.2163,-55968.63,-58090.5,-64586.6
6346.2203,-55000.6,-57421.64,-63589.72
6346.2243,-47959.19,-51631.22,-57528.84
6346.2283,-44940.24,-49025.59,-55050.48
6346.2323,-48765.14,-52074.53,-58413.08
6346.2363,-55938.78,-58060.27,-64545.21
6346.2403,-55018.48,-57436.76,-63590.44
6346.2443,-47981.94,-51659.26,-57536.89
6346.2483,-44923.36,-49024.78,-55031.54
6346.2522,-48709.45,-52041.11,-58366.07
6346.2562,-55893.05,-58023.08,-64509.83
6346.2602,-55047.52,-57460.74,-63617.52
6346.2642,-48017.13,-51681.38,-57564.46
6346.2682,-44937.66,-49025.02,-55038.84
6346.2722,-48677.78,-51999.96,-58331.31
6346.2762,-55884.7,-58000.0,-64499.43
6346.2802,-55105.93,-57491.17,-63663.63
6346.2842,-48067.81,-51723.63,-57602.03
6346.2882,-44922.93,-49020.39,-55017.81
6346.2922,-48610.55,-51950.13,-58273.27
6346.2962,-55824.48,-57949.12,-64451.99
6346.3002,-55118.66,-57500.8,-63681.47
6346.3042,-48083.36,-51731.16,-57619.77
6346.3082,-44908.91,-49015.1,-55011.57
6346.3122,-48562.91,-51914.75,-58237.65
6346.3162,-55782.37,-57924.33,-64416.03
6346.3202,-55150.04,-57537.66,-63700.78
6346.3242,-48120.55,-51757.91,-57645.47
6346.3282,-44907.1,-48997.12,-55006.37
6346.3322,-48523.62,-51865.15,-58200.32
6346.3362,-55755.43,-57881.7,-64394.1
6346.3402,-55184.32,-57543.76,-63728.2
6346.3442,-48163.13,-51783.19,-57674.99
6346.3482,-44925.74,-49012.76,-55006.51
6346.3522,-48476.08,-51829.92,-58139.9
6346.3562,-55701.79,-57848.03,-64333.49
6346.3602,-55202.01,-57565.89,-63735.35
6346.3642,-48193.41,-51819.47,-57699.5
6346.3682,-44912.01,-49004.75,-54998.98
6346.3722,-48443.94,-51800.54,-58122.36
6346.3762,-55686.34,-57825.76,-64330.06
6346.3802,-55234.06,-57586.06,-63770.4
6346.3842,-48233.47,-51842.03,-57722.0
6346.3882,-44929.13,-49014.24,-54994.21
6346.3922,-48400.93,-51761.68,-58068.47
6346.3962,-55643.9,-57790.1,-64283.81
6346.4002,-55254.99,-57603.7,-63791.95
6346.4042,-48251.68,-51859.48,-57754.33
6346.4082,-44904.09,-48996.98,-55000.41
6346.4122,-48339.23,-51719.39,-58039.96
6346.4162,-55581.48,-57746.04,-64244.8
6346.4202,-55268.29,-57619.77,-63805.73
6346.4242,-48266.61,-51886.56,-57767.87
6346.4282,-44886.17,-49000.27,-54985.82
6346.4322,-48272.85,-51672.08,-57981.78
6346.4362,-55540.23,-57711.75,-64215.24
6346.4402,-55287.22,-57639.94,-63826.81
6346.4441,-48301.27,-51909.88,-57798.25
6346.4481,-44905.05,-49001.08,-55001.03
6346.4521,-48250.54,-51649.82,-57961.18
6346.4561,-55501.32,-57681.76,-64180.72
6346.4601,-55317.98,-57660.3,-63863.62
6346.4641,-48337.89,-51932.82,-57836.01
6346.4681,-44897.18,-48998.12,-54994.3
6346.4721,-48192.6,-51604.13,-57913.79
6346.4761,-55466.61,-57656.82,-64153.73
6346.4801,-55348.5,-57686.96,-63880.26
6346.4841,-48373.99,-51969.01,-57863.67
6346.4881,-44889.26,-48996.17,-54993.68
6346.4921,-48159.8,-51580.15,-57888.28
6346.4961,-55438.38,-57625.4,-64125.74
6346.5001,-55379.02,-57707.03,-63910.97
6346.5041,-48415.76,-51992.71,-57898.48
6346.5081,-44905.76,-49001.03,-55004.79
6346.5121,-48122.13,-51539.76,-57855.37
6346.5161,-55382.31,-57579.81,-64082.49
6346.5201,-55365.66,-57703.45,-63894.76
6346.5241,-48423.96,-52002.29,-57900.29
6346.5281,-44894.56,-48983.68,-54995.64
6346.5321,-48076.35,-51489.88,-57822.33
6346.5361,-55351.45,-57529.74,-64058.26
6346.5401,-55415.02,-57717.66,-63947.92
6346.5441,-48474.51,-52027.85,-57943.06
6346.5481,-44908.0,-48987.97,-54990.49
6346.5521,-48028.09,-51452.6,-57768.11
6346.5561,-55322.03,-57510.24,-64030.32
6346.5601,-55451.07,-57740.89,-63969.91
6346.5641,-48515.09,-52054.98,-57975.78
6346.5681,-44902.71,-48978.43,-54991.82
6346.572,-47999.2,-51410.35,-57743.65
6346.576,-55288.75,-57463.13,-63997.56
6346.58,-55482.11,-57752.23,-63999.14
6346.584,-48543.36,-52075.11,-57999.47
6346.588,-44899.95,-48976.14,-54992.44
6346.592,-47956.47,-51370.58,-57722.19
6346.596,-55255.94,-57433.95,-63984.93
6346.6,-55506.9,-57782.99,-64027.6
6346.604,-48595.05,-52123.22,-58047.87
6346.608,-44903.71,-48979.67,-55001.31
6346.612,-47904.93,-51327.09,-57675.89
6346.616,-55201.73,-57372.86,-63938.67
6346.62,-55525.88,-57775.41,-64047.49
6346.624,-48608.69,-52114.16,-58062.27
6346.628,-44895.61,-48957.16,-54991.49
6346.632,-47854.72,-51277.79,-57624.92
6346.636,-55139.45,-57323.99,-63883.03
6346.64,-55459.12,-57723.05,-63996.8
6346.644,-48662.05,-52167.52,-58124.84
6346.648,-45050.01,-49099.74,-55143.65
6346.652,-47911.7,-51333.1,-57687.05
6346.656,-55004.41,-57200.77,-63774.02
6346.66,-55402.14,-57665.12,-63955.51
6346.664,-48701.24,-52192.07,-58160.12
6346.668,-45049.77,-49094.16,-55142.93
6346.672,-47854.29,-51284.61,-57635.5
6346.676,-54963.4,-57170.73,-63731.44
6346.68,-55443.58,-57686.91,-63982.21
6346.684,-48755.03,-52225.41,-58198.03
6346.688,-45072.75,-49099.78,-55151.99
6346.692,-47847.04,-51263.43,-57624.92
6346.696,-54938.13,-57139.83,-63719.57
6346.6999,-55463.89,-57706.7,-64011.77
6346.7039,-48778.16,-52244.72,-58219.63
6346.7079,-45077.42,-49097.88,-55152.47
6346.7119,-47808.94,-51219.9,-57590.49
6346.7159,-54907.52,-57095.34,-63691.1
6346.7199,-55485.83,-57709.27,-64034.04
6346.7239,-48810.82,-52267.37,-58255.63
6346.7279,-45064.03,-49087.86,-55143.41
6346.7319,-47755.29,-51181.89,-57547.86
6346.7359,-54848.49,-57058.53,-63648.18
6346.7399,-55503.8,-57738.26,-64047.39
6346.7439,-48837.57,-52290.3,-58268.65
6346.7479,-45062.74,-49083.1,-55131.97
6346.7519,-47710.28,-51133.73,-57490.07
6346.7559,-54818.54,-57014.42,-63599.93
6346.7599,-55517.16,-57728.2,-64039.33
6346.7639,-48857.89,-52299.12,-58268.27
6346.7679,-45053.06,-49076.71,-55119.14
6346.7719,-47666.75,-51101.64,-57456.79
6346.7759,-54763.09,-56971.41,-63554.96
6346.7799,-55527.17,-57736.59,-64050.3
6346.7839,-48873.05,-52310.43,-58282.95
6346.7879,-45036.66,-49071.08,-55100.16
6346.7919,-47611.96,-51058.11,-57393.41
6346.7959,-54720.17,-56934.41,-63508.28
6346.7999,-55549.58,-57752.85,-64068.99
6346.8039,-48923.78,-52351.34,-58333.12
6346.8079,-45058.45,-49077.8,-55122.24
6346.8119,-47594.98,-51041.9,-57392.89
6346.8159,-54700.05,-56912.91,-63506.18
6346.8199,-55598.07,-57785.61,-64115.25
6346.8239,-48989.97,-52394.92,-58378.27
6346.8278,-45102.94,-49105.84,-55152.33
6346.8318,-47601.32,-51029.5,-57396.61
6346.8358,-54695.42,-56889.68,-63494.98
6346.8398,-55637.18,-57806.64,-64145.1
6346.8438,-49044.09,-52435.6,-58429.11
6346.8478,-45108.37,-49104.89,-55156.24
6346.8518,-47551.78,-50988.97,-57343.59
6346.8558,-54632.05,-56846.1,-63433.85
6346.8598,-55648.33,-57823.24,-64149.72
6346.8638,-49060.06,-52446.85,-58437.21
6346.8678,-45114.95,-49106.65,-55158.81
6346.8718,-47513.92,-50951.87,-57306.01
6346.8758,-54603.39,-56816.78,-63407.62
6346.8798,-55668.03,-57829.86,-64179.62
6346.8838,-49093.3,-52480.32,-58469.87
6346.8878,-45097.36,-49108.94,-55140.12
6346.8918,-47470.72,-50925.83,-57272.49
6346.8958,-54544.6,-56771.19,-63361.41
6346.8998,-55677.99,-57839.07,-64183.48
6346.9038,-49118.33,-52492.58,-58488.04
6346.9078,-45095.21,-49094.87,-55128.39
6346.9118,-47420.84,-50883.16,-57201.92
6346.9158,-54502.35,-56735.09,-63288.79
6346.9198,-55691.53,-57837.3,-64150.87
6346.9238,-49175.17,-52516.51,-58486.52
6346.9278,-45133.45,-49103.55,-55118.04
6346.9318,-47407.63,-50854.31,-57154.71
6346.9358,-54465.59,-56688.7,-63225.42
6346.9398,-55711.56,-57852.61,-64147.19
6346.9438,-49186.28,-52529.91,-58483.27
6346.9478,-45116.14,-49098.4,-55086.52
6346.9518,-47356.56,-50815.97,-57090.77
6346.9557,-54411.08,-56644.4,-63157.28
6346.9597,-55718.57,-57849.32,-64128.36
6346.9637,-49204.93,-52549.56,-58473.5
6346.9677,-45099.45,-49082.67,-55050.86
6346.9717,-47309.45,-50766.95,-57031.97
6346.9757,-54370.98,-56598.0,-63105.02
6346.9797,-55745.32,-57869.25,-64127.31
6346.9837,-49260.1,-52592.47,-58487.47
6346.9877,-45119.2,-49109.27,-55035.55
6346.9917,-47271.97,-50740.92,-56972.94
6346.9957,-54324.97,-56564.86,-63039.36
6346.9997,-55761.53,-57878.74,-64114.67
6347.0037,-49290.14,-52608.16,-58493.57
6347.0077,-45110.04,-49084.86,-55010.18
6347.0117,-47234.11,-50694.09,-56928.5
6347.0157,-54274.09,-56505.31,-62989.0
6347.0201,-55780.7,-57879.03,-64128.84
6347.0241,-49330.76,-52626.76,-58527.29
6347.0281,-45114.52,-49070.27,-55013.66
6347.0321,-47194.34,-50647.93,-56875.09
6347.0361,-54240.9,-56471.12,-62939.6
6347.0401,-55804.93,-57885.84,-64134.7
6347.0441,-49374.63,-52651.84,-58548.74
6347.0481,-45131.97,-49081.43,-55016.43
6347.0521,-47169.74,-50628.19,-56862.89
6347.0561,-54197.08,-56429.15,-62921.25
6347.0601,-55815.32,-57899.1,-64163.41
6347.0641,-49396.38,-52673.16,-58573.78
6347.0681,-45138.36,-49084.38,-55023.1
6347.0721,-47135.5,-50598.2,-56849.1
6347.0761,-54162.27,-56406.31,-62915.24
6347.0801,-55835.3,-57910.12,-64207.37
6347.0837,-49438.29,-52702.67,-58644.83
6347.0877,-45133.64,-49088.1,-55059.3
6347.0917,-47081.05,-50555.52,-56828.7
6347.0957,-54094.32,-56335.89,-62878.33
6347.0997,-55838.16,-57908.59,-64232.07
6347.1037,-49463.23,-52718.36,-58688.46
6347.1077,-45123.87,-49077.33,-55076.22
6347.1117,-47024.11,-50513.46,-56802.57
6347.1157,-54043.73,-56304.32,-62854.63
6347.1197,-55840.31,-57920.56,-64248.14
6347.1237,-49479.3,-52751.69,-58704.38
6347.1277,-45110.09,-49076.04,-55057.82
6347.1317,-46975.52,-50484.76,-56760.65
6347.1357,-53971.39,-56261.64,-62798.65
6347.1397,-55841.07,-57929.81,-64260.16
6347.1437,-49504.62,-52767.71,-58738.81
6347.1476,-45112.42,-49072.84,-55070.36
6347.1516,-46941.38,-50441.13,-56737.86
6347.1556,-53927.52,-56206.09,-62764.22
6347.1596,-55844.17,-57915.79,-64263.45
6347.1636,-49536.52,-52785.59,-58770.76
6347.1676,-45109.94,-49066.88,-55078.94
6347.1716,-46903.47,-50409.32,-56710.58
6347.1756,-53894.24,-56174.28,-62740.71
6347.1796,-55880.36,-57945.93,-64301.36
6347.1836,-49587.92,-52825.22,-58817.68
6347.1876,-45135.41,-49083.67,-55099.78
6347.1916,-46868.85,-50387.34,-56687.17
6347.1956,-53835.78,-56135.04,-62699.13
6347.1996,-55876.02,-57940.59,-64305.17
6347.2036,-49616.06,-52848.92,-58852.25
6347.2076,-45139.51,-49082.33,-55113.04
6347.2116,-46843.92,-50356.49,-56672.53
6347.2156,-53823.53,-56105.48,-62707.62
6347.2196,-55920.85,-57959.37,-64371.21
6347.2236,-49662.02,-52870.8,-58909.66
6347.2276,-45155.63,-49089.72,-55139.02
6347.2316,-46803.81,-50316.86,-56647.69
6347.2356,-53743.7,-56039.44,-62639.01
6347.2396,-55899.2,-57946.88,-64339.6
6347.2436,-49676.61,-52890.26,-58912.0
6347.2476,-45131.12,-49067.07,-55117.18
6347.2516,-46754.89,-50269.66,-56614.98
6347.2556,-53693.87,-55984.93,-62601.19
6347.2596,-55909.16,-57941.54,-64358.1
6347.2636,-49699.74,-52896.32,-58938.18
6347.2676,-45135.12,-49070.22,-55126.39
6347.2716,-46720.37,-50241.33,-56577.88
6347.2755,-53657.82,-55955.27,-62559.95
6347.2795,-55940.35,-57963.19,-64380.03
6347.2835,-49759.97,-52941.9,-58992.58
6347.2875,-45144.8,-49075.8,-55134.4
6347.2915,-46679.45,-50208.91,-56557.28
6347.2955,-53605.52,-55917.56,-62534.2
6347.2995,-55947.36,-57988.36,-64395.15
6347.3035,-49784.43,-52979.09,-59018.91
6347.3075,-45161.11,-49085.15,-55163.01
6347.3115,-46651.51,-50178.49,-56537.11
6347.3155,-53561.74,-55871.3,-62499.24
6347.3195,-55969.91,-57975.68,-64419.8
6347.3235,-49847.7,-53002.55,-59066.83
6347.3275,-45181.61,-49086.77,-55153.85
6347.3315,-46629.63,-50141.01,-56496.2
6347.3355,-53520.97,-55811.75,-62452.75
6347.3395,-55983.65,-57973.01,-64420.8
6347.3435,-49857.81,-53000.93,-59062.34
6347.3475,-45155.86,-49061.16,-55119.57
6347.3515,-46559.39,-50080.73,-56419.86
6347.3555,-53437.62,-55743.41,-62360.63
6347.3595,-55945.74,-57941.35,-64374.84
6347.3635,-49865.73,-53001.6,-59053.09
6347.3675,-45143.71,-49047.33,-55101.97
6347.3715,-46524.01,-50050.88,-56394.06
6347.3755,-53399.66,-55711.37,-62329.01
6347.3795,-55973.3,-57956.42,-64398.39
6347.3835,-49900.25,-53025.73,-59084.28
6347.3875,-45155.96,-49050.86,-55106.84
6347.3915,-46489.24,-50013.88,-56361.16
6347.3955,-53345.11,-55661.4,-62293.87
6347.3995,-55965.48,-57954.27,-64407.45
6347.4034,-49926.62,-53060.68,-59120.04
6347.4074,-45142.27,-49048.1,-55110.08
6347.4114,-46418.77,-49965.24,-56308.09
6347.4154,-53260.67,-55599.08,-62222.58
6347.4194,-55956.18,-57949.41,-64411.08
6347.4234,-49952.7,-53082.9,-59158.43
6347.4274,-45145.52,-49063.4,-55122.05
6347.4314,-46386.1,-49947.12,-56284.05
6347.4354,-53222.04,-55573.33,-62190.83
6347.4394,-55964.91,-57948.36,-64413.27
6347.4434,-49983.84,-53092.77,-59181.79
6347.4474,-45150.95,-49051.72,-55130.54
6347.4514,-46368.89,-49921.71,-56277.47
6347.4554,-53167.44,-55514.53,-62156.83
6347.4594,-55967.48,-57956.32,-64427.34
6347.4634,-50011.26,-53128.11,-59209.54
6347.4674,-45158.3,-49064.07,-55139.36
6347.4714,-46326.07,-49891.43,-56238.51
6347.4754,-53120.43,-55482.25,-62109.29
6347.4794,-55986.32,-57968.67,-64439.35
6347.4834,-50060.56,-53169.78,-59243.45
6347.4874,-45161.4,-49065.55,-55120.33
6347.4914,-46299.08,-49855.62,-56194.98
6347.4954,-53082.0,-55429.04,-62063.22
6347.4994,-55997.9,-57953.46,-64435.78
6347.5034,-50089.46,-53169.78,-59256.56
6347.5074,-45168.26,-49057.06,-55120.67
6347.5114,-46266.37,-49808.84,-56168.99
6347.5154,-53042.66,-55376.15,-62039.34
6347.5194,-56007.39,-57948.69,-64457.23
6347.5234,-50143.63,-53200.35,-59310.4
6347.5274,-45201.83,-49061.83,-55160.39
6347.5313,-46256.45,-49800.02,-56168.8
6347.5353,-53007.13,-55349.12,-62000.14
6347.5393,-56037.29,-57966.57,-64460.19
6347.5433,-50183.4,-53222.04,-59334.09
6347.5473,-45222.72,-49078.09,-55173.69
6347.5513,-46226.79,-49774.46,-56131.89
6347.5553,-52947.48,-55294.47,-61944.87
6347.5593,-56041.3,-57960.04,-64468.96
6347.5633,-50244.1,-53268.82,-59376.25
