TimeStamp,ch4,ch6,ch7
6241.0071,-43498.52,-59780.7,-61450.44
6241.0111,-44334.13,-60612.35,-62338.31
6241.0151,-45934.68,-61984.4,-63641.13
6241.0191,-46007.16,-61908.68,-63441.14
6241.0231,-44139.44,-60223.21,-61767.82
6241.0271,-43503.81,-59792.14,-61460.17
6241.0311,-44339.28,-60613.97,-62336.5
6241.0351,-45944.89,-61985.88,-63643.13
6241.0391,-46035.01,-61932.52,-63463.46
6241.0431,-44160.9,-60227.69,-61780.32
6241.0471,-43512.4,-59790.43,-61467.42
6241.0511,-44343.1,-60608.39,-62343.46
6241.0551,-45965.96,-61987.84,-63670.5
6241.0591,-46064.0,-61939.82,-63491.07
6241.0631,-44182.16,-60235.98,-61798.53
6241.0671,-43532.62,-59779.56,-61482.96
6241.0711,-44358.83,-60596.33,-62365.49
6241.0751,-45937.69,-61954.55,-63655.43
6241.0791,-46047.41,-61922.89,-63489.11
6241.0831,-44182.21,-60235.7,-61812.46
6241.0871,-43516.4,-59775.41,-61477.05
6241.0911,-44329.7,-60584.74,-62343.22
6241.0951,-45918.9,-61958.23,-63641.51
6241.0991,-46052.51,-61940.68,-63494.69
6241.1031,-44195.61,-60255.34,-61817.8
6241.1071,-43520.12,-59780.56,-61476.76
6241.1111,-44324.59,-60581.26,-62342.13
6241.1151,-45902.59,-61946.73,-63627.63
6241.119,-46056.8,-61952.26,-63499.79
6241.123,-44213.92,-60273.51,-61838.35
6241.127,-43519.55,-59789.04,-61484.63
6241.131,-44310.86,-60574.82,-62336.26
6241.135,-45906.88,-61948.59,-63643.27
6241.139,-46066.48,-61956.46,-63518.25
6241.143,-44191.89,-60253.29,-61831.96
6241.147,-43495.14,-59756.1,-61471.95
6241.151,-44312.77,-60574.4,-62339.36
6241.155,-45909.93,-61956.27,-63644.61
6241.159,-46104.29,-61989.6,-63544.71
6241.163,-44241.53,-60286.72,-61854.42
6241.167,-43527.13,-59779.75,-61475.76
6241.171,-44314.91,-60566.77,-62322.67
6241.175,-45912.37,-61939.68,-63630.16
6241.179,-46105.72,-61976.77,-63531.41
6241.183,-44264.66,-60296.83,-61858.9
6241.187,-43534.43,-59766.78,-61465.27
6241.191,-44306.09,-60545.26,-62306.13
6241.195,-45886.14,-61915.83,-63608.03
6241.199,-46107.58,-61975.82,-63541.66
6241.203,-44253.4,-60283.81,-61856.61
6241.207,-43515.69,-59759.48,-61456.45
6241.211,-44287.26,-60544.35,-62298.73
6241.215,-45879.08,-61918.36,-63610.32
6241.219,-46105.06,-61981.64,-63552.34
6241.223,-44248.87,-60294.64,-61868.96
6241.227,-43495.47,-59749.47,-61451.87
6241.231,-44264.89,-60521.18,-62292.15
6241.235,-45862.3,-61896.67,-63606.84
6241.239,-46123.32,-61992.56,-63575.99
6241.243,-44271.09,-60305.08,-61893.04
6241.2469,-43503.05,-59752.28,-61470.47
6241.2509,-44259.27,-60519.27,-62297.3
6241.2549,-45848.23,-61886.6,-63599.88
6241.2589,-46115.4,-61983.69,-63569.93
6241.2629,-44277.01,-60305.08,-61898.0
6241.2669,-43496.23,-59739.12,-61459.02
6241.2709,-44242.67,-60503.54,-62292.01
6241.2749,-45833.4,-61879.12,-63603.27
6241.2789,-46117.31,-62006.19,-63588.01
6241.2829,-44282.39,-60333.83,-61904.25
6241.2869,-43488.7,-59742.89,-61455.26
6241.2909,-44224.17,-60487.47,-62274.27
6241.2949,-45816.9,-61863.1,-63590.87
6241.2989,-46119.08,-61996.32,-63591.77
6241.3029,-44280.82,-60316.76,-61909.02
6241.3069,-43481.07,-59729.87,-61453.06
6241.3109,-44223.5,-60481.41,-62271.65
6241.3149,-45809.8,-61848.12,-63577.47
6241.3189,-46121.17,-61989.22,-63582.05
6241.3229,-44293.41,-60313.76,-61904.39
6241.3269,-43492.75,-59720.9,-61452.49
6241.3309,-44216.59,-60457.9,-62253.34
6241.3349,-45802.6,-61837.35,-63564.31
6241.3389,-46135.62,-61998.95,-63595.4
6241.3429,-44315.2,-60331.88,-61932.05
6241.3469,-43474.63,-59715.61,-61438.62
6241.3509,-44190.36,-60458.62,-62243.52
6241.3549,-45778.18,-61834.25,-63570.08
6241.3589,-46130.47,-62015.35,-63619.81
6241.3629,-44317.49,-60353.33,-61941.96
6241.3669,-43487.32,-59738.07,-61453.54
6241.3709,-44201.14,-60469.92,-62254.48
6241.3748,-45791.44,-61858.04,-63579.52
6241.3788,-46154.79,-62047.54,-63634.74
6241.3828,-44331.37,-60375.17,-61946.21
6241.3868,-43477.92,-59730.97,-61433.89
6241.3908,-44178.21,-60449.66,-62227.78
6241.3948,-45746.05,-61807.12,-63525.97
6241.3988,-46129.09,-62009.34,-63601.31
6241.4028,-44309.0,-60341.6,-61924.89
6241.4068,-43452.84,-59701.64,-61416.92
6241.4108,-44149.4,-60415.99,-62201.7
6241.4148,-45736.51,-61789.09,-63519.58
6241.4188,-46144.25,-62024.55,-63614.95
6241.4228,-44338.52,-60370.17,-61947.21
6241.4268,-43461.42,-59710.32,-61423.55
6241.4308,-44150.88,-60425.29,-62216.0
6241.4348,-45745.24,-61806.16,-63540.28
6241.4387,-46172.15,-62052.92,-63649.33
6241.4427,-44374.76,-60404.31,-61985.17
6241.4467,-43481.59,-59723.96,-61436.71
6241.4507,-44168.29,-60436.92,-62222.54
6241.4547,-45758.06,-61817.75,-63549.67
6241.4587,-46192.46,-62067.13,-63668.35
6241.4627,-44405.27,-60428.2,-62007.2
6241.4667,-43507.39,-59749.8,-61457.78
6241.4707,-44172.72,-60450.99,-62227.3
6241.4747,-45743.09,-61819.89,-63542.8
6241.4787,-46190.84,-62088.07,-63672.79
6241.4827,-44423.63,-60453.95,-62024.93
6241.4867,-43518.02,-59766.4,-61469.99
6241.4907,-44180.35,-60458.95,-62236.17
6241.4947,-45757.49,-61828.43,-63550.53
6241.4987,-46223.93,-62104.9,-63694.1
6241.5027,-44432.36,-60459.72,-62035.0
6241.5067,-43505.63,-59757.1,-61457.45
6241.5107,-44171.05,-60449.66,-62227.83
6241.5147,-45747.95,-61821.8,-63542.71
6241.5187,-46235.85,-62124.16,-63709.12
6241.5227,-44462.97,-60482.99,-62057.12
6241.5267,-43532.09,-59769.4,-61465.56
6241.5307,-44169.53,-60438.59,-62216.34
6241.5347,-45726.59,-61801.63,-63518.39
6241.5387,-46212.49,-62099.85,-63684.18
6241.5427,-44463.97,-60480.41,-62065.66
6241.5467,-43526.18,-59765.92,-61480.72
6241.5507,-44160.32,-60440.88,-62231.31
6241.5547,-45722.59,-61805.3,-63535.75
6241.5587,-46237.24,-62134.65,-63725.34
6241.5627,-44473.37,-60504.87,-62078.86
6241.5666,-43515.12,-59760.2,-61467.27
6241.5706,-44145.06,-60419.9,-62207.47
6241.5746,-45723.06,-61791.33,-63523.63
6241.5786,-46255.88,-62132.99,-63735.44
6241.5826,-44494.73,-60506.26,-62094.51
6241.5866,-43512.92,-59755.76,-61472.9
6241.5906,-44140.87,-60429.53,-62215.86
6241.5946,-45705.18,-61796.67,-63525.54
6241.5986,-46251.02,-62148.96,-63755.71
6241.6026,-44499.45,-60525.0,-62108.24
6241.6066,-43513.92,-59765.73,-61470.8
6241.6106,-44146.97,-60432.35,-62226.64
6241.6146,-45715.29,-61798.96,-63546.76
6241.6186,-46265.08,-62157.35,-63767.01
6241.6226,-44533.54,-60550.03,-62142.14
6241.6266,-43549.16,-59782.23,-61510.28
6241.6306,-44159.7,-60435.73,-62244.28
6241.6346,-45712.67,-61792.43,-63546.76
6241.6386,-46287.59,-62174.61,-63793.71
6241.6426,-44550.71,-60567.53,-62163.17
6241.6466,-43547.02,-59790.43,-61512.62
6241.6506,-44149.45,-60434.06,-62233.74
6241.6546,-45698.84,-61789.28,-63537.32
6241.6586,-46290.69,-62182.86,-63797.53
6241.6626,-44562.44,-60577.5,-62172.32
6241.6666,-43539.86,-59778.55,-61499.75
6241.6706,-44134.77,-60417.04,-62219.72
6241.6746,-45680.29,-61767.92,-63520.87
6241.6786,-46288.83,-62179.76,-63788.85
6241.6826,-44565.25,-60575.87,-62163.46
6241.6866,-43543.68,-59778.98,-61491.07
6241.6906,-44138.29,-60424.62,-62219.34
6241.6945,-45684.72,-61785.8,-63532.69
6241.6985,-46311.19,-62201.36,-63822.94
6241.7025,-44601.59,-60601.0,-62206.61
6241.7065,-43552.64,-59784.9,-61503.8
6241.7105,-44135.53,-60415.94,-62212.09
6241.7145,-45683.39,-61764.77,-63513.72
6241.7185,-46320.83,-62205.42,-63817.03
6241.7225,-44607.69,-60619.7,-62197.5
6241.7265,-43560.46,-59800.92,-61497.98
6241.7305,-44126.23,-60421.43,-62198.12
6241.7345,-45667.46,-61776.07,-63502.18
6241.7385,-46316.49,-62222.06,-63814.93
6241.7425,-44621.28,-60638.53,-62205.13
6241.7465,-43554.45,-59793.62,-61486.16
6241.7505,-44121.56,-60412.99,-62184.44
6241.7545,-45654.21,-61755.71,-63482.48
6241.7585,-46326.26,-62225.06,-63820.47
6241.7625,-44633.82,-60646.16,-62211.85
6241.7665,-43546.63,-59786.18,-61476.76
6241.7705,-44109.16,-60398.73,-62178.57
6241.7745,-45654.92,-61750.75,-63485.49
6241.7785,-46325.26,-62216.0,-63814.84
6241.7825,-44645.6,-60648.35,-62215.0
6241.7865,-43562.04,-59792.1,-61481.67
6241.7905,-44122.51,-60404.59,-62180.62
6241.7945,-45645.19,-61743.46,-63469.75
6241.7985,-46342.19,-62236.75,-63832.48
6241.8025,-44663.24,-60670.67,-62246.38
6241.8065,-43556.84,-59793.57,-61490.88
6241.8105,-44091.71,-60381.04,-62160.93
6241.8145,-45623.83,-61728.82,-63460.45
6241.8185,-46336.7,-62232.31,-63834.44
6241.8224,-44666.68,-60668.95,-62243.56
6241.8264,-43552.59,-59785.9,-61477.76
6241.8304,-44073.54,-60369.78,-62135.75
6241.8344,-45590.79,-61701.69,-63431.32
6241.8384,-46316.72,-62208.95,-63828.33
6241.8424,-44656.0,-60653.69,-62242.61
6241.8464,-43532.66,-59765.63,-61465.84
6241.8504,-44060.43,-60351.62,-62132.8
6241.8544,-45588.93,-61698.49,-63432.08
6241.8584,-46325.26,-62232.69,-63830.57
6241.8624,-44686.7,-60695.27,-62260.21
6241.8664,-43543.2,-59780.6,-61469.8
6241.8704,-44073.4,-60369.12,-62145.1
6241.8744,-45595.13,-61699.68,-63443.24
6241.8784,-46337.18,-62235.79,-63843.59
6241.8824,-44693.43,-60697.28,-62267.22
6241.8864,-43552.21,-59788.33,-61472.85
6241.8904,-44058.38,-60360.06,-62132.65
6241.8944,-45564.23,-61683.81,-63424.55
6241.8984,-46318.58,-62228.97,-63842.4
6241.9024,-44697.0,-60703.14,-62274.89
6241.9064,-43532.85,-59764.2,-61454.21
6241.9104,-44043.5,-60330.78,-62122.64
6241.9144,-45558.89,-61660.15,-63414.96
6241.9184,-46344.1,-62236.7,-63851.22
6241.9224,-44718.99,-60712.68,-62287.67
6241.9264,-43548.21,-59775.88,-61470.33
6241.9304,-44030.62,-60321.86,-62101.56
6241.9344,-45541.34,-61647.28,-63394.17
6241.9384,-46342.9,-62238.46,-63856.7
6241.9424,-44730.24,-60730.51,-62302.79
6241.9464,-43550.31,-59764.68,-61470.09
6241.9503,-44030.77,-60312.9,-62111.96
6241.9543,-45538.53,-61636.07,-63402.61
6241.9583,-46353.58,-62231.64,-63863.0
6241.9623,-44749.93,-60726.46,-62319.91
6241.9663,-43551.64,-59768.87,-61474.66
6241.9703,-44036.73,-60314.76,-62112.86
6241.9743,-45537.67,-61640.99,-63401.99
6241.9783,-46364.03,-62243.8,-63873.16
6241.9823,-44773.01,-60748.63,-62330.92
6241.9863,-43572.67,-59779.27,-61479.15
6241.9903,-44061.95,-60335.79,-62127.17
6241.9943,-45543.68,-61640.37,-63402.04
6241.9983,-46375.85,-62249.95,-63883.98
6242.0023,-44796.66,-60762.22,-62346.08
6242.0063,-43575.82,-59773.79,-61470.13
6242.0103,-44031.1,-60297.64,-62089.64
6242.0143,-45527.27,-61620.96,-63374.48
6242.0183,-46376.66,-62251.0,-63871.96
6242.0223,-44788.27,-60760.31,-62337.12
6242.0263,-43557.36,-59764.82,-61455.45
6242.0303,-44013.03,-60292.11,-62073.67
6242.0343,-45497.95,-61604.65,-63348.59
6242.0383,-46355.21,-62241.66,-63859.28
6242.0423,-44785.46,-60754.97,-62338.93
6242.0463,-43543.63,-59748.37,-61444.81
6242.0503,-43981.75,-60259.92,-62044.15
6242.0543,-45463.62,-61568.94,-63318.88
6242.0583,-46341.52,-62222.49,-63848.79
6242.0623,-44786.6,-60746.34,-62340.6
6242.0663,-43524.51,-59719.57,-61425.65
6242.0703,-43967.78,-60237.37,-62035.0
6242.0743,-45445.64,-61549.48,-63318.93
6242.0782,-46327.45,-62221.96,-63852.94
6242.0822,-44783.07,-60748.92,-62336.74
6242.0862,-43515.16,-59714.75,-61416.16
6242.0902,-43939.98,-60221.58,-62010.39
6242.0942,-45428.38,-61543.62,-63298.28
6242.0982,-46335.08,-62227.54,-63852.56
6242.1022,-44811.35,-60782.25,-62358.86
6242.1062,-43530.28,-59739.55,-61430.75
6242.1102,-43948.23,-60240.61,-62022.03
6242.1142,-45421.27,-61550.34,-63288.89
6242.1182,-46351.77,-62249.43,-63859.42
6242.1222,-44828.28,-60803.18,-62365.59
6242.1262,-43555.31,-59755.76,-61443.0
6242.1302,-43962.25,-60242.66,-62030.04
6242.1342,-45426.9,-61542.76,-63302.72
6242.1382,-46356.49,-62247.05,-63874.11
6242.1421,-44857.32,-60825.93,-62404.83
6242.1461,-43552.26,-59755.86,-61459.26
6242.1501,-43947.32,-60236.18,-62031.18
6242.1541,-45417.41,-61536.75,-63304.05
6242.1581,-46359.02,-62244.95,-63891.13
6242.1621,-44852.12,-60812.81,-62403.83
6242.1661,-43555.03,-59746.13,-61445.15
6242.1701,-43955.43,-60227.74,-62022.36
6242.1741,-45418.55,-61528.69,-63296.04
6242.1781,-46364.41,-62243.42,-63890.75
6242.1821,-44871.19,-60824.69,-62422.47
6242.1861,-43551.16,-59744.56,-61447.48
6242.1901,-43941.98,-60222.25,-62010.34
6242.1941,-45397.53,-61508.85,-63272.96
6242.1981,-46361.26,-62245.19,-63882.45
6242.2021,-44867.71,-60831.79,-62406.83
6242.2061,-43533.33,-59733.59,-61413.1
6242.2101,-43912.61,-60202.46,-61976.92
6242.2141,-45363.67,-61486.59,-63234.91
6242.2181,-46340.18,-62233.5,-63853.41
6242.2221,-44879.44,-60849.2,-62402.92
6242.2261,-43549.02,-59746.84,-61420.3
6242.2301,-43917.61,-60198.65,-61978.06
6242.2341,-45359.28,-61482.53,-63241.44
6242.2381,-46354.97,-62252.48,-63877.4
6242.2421,-44895.61,-60854.06,-62431.3
6242.2461,-43554.12,-59746.18,-61433.66
6242.2501,-43918.9,-60198.89,-61977.35
6242.2541,-45355.28,-61479.05,-63224.42
6242.2581,-46350.34,-62251.19,-63859.33
6242.2621,-44907.38,-60870.56,-62421.42
6242.2661,-43532.33,-59729.44,-61392.51
6242.2701,-43894.63,-60182.05,-61940.49
6242.2741,-45327.57,-61458.5,-63194.81
6242.2781,-46331.13,-62235.89,-63836.73
6242.2821,-44898.56,-60868.89,-62407.12
6242.2861,-43530.9,-59739.69,-61385.02
6242.2901,-43873.41,-60175.24,-61924.89
6242.2941,-45300.39,-61446.77,-63182.22
6242.2981,-46327.21,-62237.46,-63852.37
6242.3021,-44922.74,-60886.58,-62444.6
6242.3061,-43536.24,-59741.08,-61398.56
6242.3101,-43874.79,-60174.95,-61919.08
6242.3141,-45305.83,-61443.19,-63166.82
6242.3181,-46347.67,-62254.67,-63848.98
6242.3221,-44943.91,-60909.85,-62439.07
6242.3261,-43548.4,-59750.37,-61378.2
6242.3301,-43862.06,-60159.4,-61884.74
6242.334,-45276.98,-61422.78,-63131.77
6242.338,-46332.98,-62237.08,-63828.09
6242.342,-44952.25,-60902.89,-62423.48
6242.346,-43536.33,-59722.76,-61346.59
6242.35,-43853.72,-60139.42,-61867.77
6242.354,-45262.44,-61400.95,-63110.88
6242.358,-46326.36,-62232.69,-63811.6
6242.362,-44949.87,-60903.94,-62417.23
6242.366,-43535.57,-59729.11,-61342.82
6242.37,-43837.98,-60135.61,-61845.83
6242.374,-45241.89,-61395.37,-63084.94
6242.378,-46316.44,-62230.07,-63798.63
6242.382,-44965.75,-60927.78,-62426.05
6242.386,-43535.57,-59738.69,-61336.48
6242.39,-43834.98,-60134.47,-61843.97
6242.394,-45248.85,-61393.6,-63091.62
6242.3979,-46347.43,-62254.44,-63827.33
6242.4019,-44986.21,-60941.61,-62444.17
6242.4059,-43540.29,-59728.72,-61331.37
6242.4099,-43828.21,-60123.16,-61830.48
6242.4139,-45238.4,-61388.4,-63083.27
6242.4179,-46339.71,-62253.82,-63820.75
6242.4219,-45010.48,-60973.79,-62464.67
6242.4259,-43566.18,-59768.49,-61354.31
6242.4299,-43845.61,-60153.35,-61839.97
6242.4339,-45248.37,-61393.6,-63080.37
6242.4379,-46358.11,-62267.74,-63834.05
6242.4419,-45017.77,-60974.22,-62464.53
6242.4459,-43555.07,-59750.13,-61335.86
6242.4499,-43813.76,-60116.97,-61804.06
6242.4539,-45200.02,-61359.27,-63038.31
6242.4579,-46324.31,-62235.94,-63800.1
6242.4619,-45013.0,-60958.25,-62450.7
6242.4659,-43546.54,-59725.39,-61317.5
6242.4699,-43812.66,-60086.69,-61792.95
6242.4739,-45202.02,-61336.67,-63030.68
6242.4779,-46334.46,-62233.5,-63803.97
6242.4819,-45028.26,-60959.2,-62473.26
6242.4859,-43546.87,-59711.8,-61331.61
6242.4899,-43806.61,-60079.25,-61806.02
6242.4939,-45192.25,-61331.61,-63044.7
6242.4979,-46327.83,-62235.27,-63820.75
6242.5019,-45036.99,-60981.09,-62493.09
6242.5059,-43561.46,-59732.21,-61349.83
6242.5099,-43819.0,-60096.41,-61824.62
6242.5139,-45199.97,-61333.66,-63058.1
6242.5179,-46355.44,-62252.96,-63844.59
6242.5219,-45080.43,-61013.52,-62533.39
6242.5258,-43575.72,-59747.66,-61367.61
6242.5298,-43791.01,-60078.58,-61805.92
6242.5338,-45157.01,-61298.62,-63026.29
6242.5378,-46319.92,-62213.33,-63828.67
6242.5418,-45067.12,-60994.01,-62540.73
6242.5458,-43557.12,-59720.67,-61364.99
6242.5498,-43778.04,-60051.5,-61805.3
6242.5538,-45142.04,-61280.59,-63016.9
6242.5578,-46324.93,-62219.96,-63835.2
6242.5618,-45082.77,-61008.17,-62547.6
6242.5658,-43558.08,-59721.29,-61359.99
6242.5698,-43764.5,-60036.38,-61786.75
6242.5738,-45131.26,-61262.57,-63008.55
6242.5778,-46322.07,-62208.76,-63837.01
6242.5818,-45083.81,-61006.22,-62556.85
6242.5858,-43548.78,-59710.32,-61359.84
6242.5897,-43751.91,-60035.95,-61779.79
6242.5937,-45120.1,-61260.9,-63007.65
6242.5977,-46319.44,-62214.72,-63850.12
6242.6017,-45098.12,-61021.48,-62580.83
6242.6057,-43546.68,-59708.7,-61365.99
6242.6097,-43733.94,-60012.11,-61776.5
6242.6137,-45084.34,-61227.19,-62992.53
6242.6177,-46295.74,-62190.87,-63841.21
6242.6217,-45110.66,-61029.3,-62593.71
6242.6257,-43564.99,-59718.0,-61375.67
6242.6297,-43739.61,-60010.15,-61779.36
6242.6337,-45075.76,-61215.98,-62983.38
6242.6377,-46294.93,-62196.17,-63845.45
6242.6417,-45104.99,-61034.97,-62595.57
6242.6457,-43536.19,-59708.89,-61355.03
6242.6497,-43700.37,-59992.13,-61747.94
6242.6537,-45047.81,-61200.2,-62961.01
6242.6577,-46280.82,-62183.34,-63832.91
6242.6617,-45100.36,-61027.06,-62599.24
6242.6657,-43529.71,-59699.02,-61364.28
6242.6697,-43705.37,-59989.55,-61768.4
6242.6737,-45038.42,-61192.95,-62963.68
6242.6777,-46273.0,-62196.12,-63834.1
6242.6817,-45108.13,-61041.36,-62608.3
6242.6857,-43545.78,-59703.02,-61370.9
6242.6897,-43698.17,-59980.16,-61755.86
6242.6937,-45013.86,-61177.26,-62945.13
6242.6977,-46259.98,-62176.66,-63830.76
6242.7017,-45127.06,-61055.48,-62631.57
6242.7057,-43525.22,-59695.35,-61359.27
6242.7097,-43664.75,-59961.33,-61738.12
6242.7137,-44973.24,-61145.36,-62925.68
6242.7176,-46236.09,-62163.36,-63833.24
6242.7216,-45124.3,-61057.57,-62643.06
6242.7256,-43526.85,-59701.31,-61367.38
6242.7296,-43660.6,-59964.76,-61733.4
6242.7336,-44983.39,-61157.09,-62939.7
6242.7376,-46253.93,-62178.43,-63850.93
6242.7416,-45138.7,-61081.94,-62658.37
6242.7456,-43532.38,-59712.56,-61382.16
6242.7496,-43660.79,-59967.76,-61751.04
6242.7536,-44967.23,-61151.89,-62933.17
6242.7576,-46253.5,-62188.01,-63855.85
6242.7616,-45163.21,-61104.07,-62684.5
6242.7656,-43542.82,-59719.19,-61385.21
6242.7696,-43648.53,-59946.5,-61732.2
6242.7736,-44958.69,-61127.62,-62919.2
6242.7776,-46248.54,-62171.51,-63841.26
6242.7816,-45175.51,-61099.92,-62688.5
6242.7856,-43565.95,-59718.76,-61395.08
6242.7896,-43674.95,-59960.18,-61745.84
6242.7936,-44969.66,-61143.36,-62927.59
6242.7976,-46265.61,-62201.13,-63861.71
6242.8016,-45197.21,-61130.2,-62701.85
6242.8056,-43570.14,-59735.5,-61392.7
6242.8096,-43673.23,-59963.0,-61738.31
6242.8136,-44964.51,-61137.3,-62914.43
6242.8176,-46261.03,-62188.25,-63848.69
6242.8216,-45217.09,-61138.02,-62713.68
6242.8256,-43584.3,-59734.69,-61400.28
6242.8296,-43672.61,-59961.09,-61735.73
6242.8336,-44940.29,-61123.04,-62898.6
6242.8376,-46255.21,-62187.63,-63854.46
6242.8416,-45229.34,-61144.65,-62739.43
6242.8455,-43574.53,-59732.35,-61409.91
6242.8495,-43646.48,-59936.01,-61729.15
6242.8535,-44921.93,-61090.1,-62891.06
6242.8575,-46239.57,-62163.27,-63846.88
6242.8615,-45222.34,-61147.27,-62735.14
6242.8655,-43567.14,-59723.67,-61392.41
6242.8695,-43641.48,-59928.23,-61709.36
6242.8735,-44925.55,-61092.86,-62881.38
6242.8775,-46273.05,-62190.59,-63868.24
6242.8815,-45262.53,-61187.13,-62766.37
6242.8855,-43594.99,-59758.62,-61414.34
6242.8895,-43647.34,-59937.77,-61716.99
6242.8935,-44911.58,-61087.95,-62875.8
6242.8975,-46250.06,-62182.39,-63852.84
6242.9015,-45269.26,-61189.18,-62767.37
6242.9055,-43594.65,-59742.08,-61401.85
6242.9095,-43651.16,-59928.23,-61700.78
6242.9135,-44920.97,-61084.71,-62868.46
6242.9175,-46263.32,-62179.05,-63852.37
6242.9215,-45288.14,-61192.47,-62766.42
6242.9255,-43607.19,-59745.99,-61393.17
6242.9295,-43638.0,-59910.16,-61677.08
6242.9335,-44893.22,-61056.57,-62826.59
6242.9375,-46249.73,-62166.08,-63825.47
6242.9415,-45315.7,-61208.68,-62783.96
6242.9455,-43639.33,-59760.39,-61413.01
6242.9495,-43660.55,-59923.13,-61688.62
6242.9535,-44896.42,-61049.66,-62826.12
6242.9575,-46263.46,-62170.37,-63834.58
6242.9615,-45321.04,-61215.12,-62784.44
6242.9655,-43621.02,-59754.0,-61394.98
6242.9695,-43631.18,-59906.78,-61664.92
6242.9734,-44869.76,-61039.74,-62814.0
6242.9774,-46243.91,-62168.18,-63829.95
6242.9814,-45325.43,-61231.05,-62795.55
6242.9854,-43614.25,-59746.8,-61392.6
6242.9894,-43614.49,-59884.79,-61658.34
6242.9934,-44840.29,-61005.89,-62790.5
6242.9974,-46211.11,-62145.57,-63801.58
6243.0014,-45306.64,-61225.66,-62779.29
6243.0054,-43604.24,-59751.14,-61384.49
6243.0094,-43589.5,-59870.87,-61633.69
6243.0134,-44801.81,-60987.1,-62751.35
6243.0174,-46184.83,-62127.22,-63772.5
6243.0214,-45310.22,-61225.18,-62781.01
6243.0254,-43600.99,-59739.41,-61383.3
6243.0294,-43574.34,-59853.13,-61617.24
6243.0334,-44787.7,-60965.64,-62748.68
6243.0373,-46195.85,-62123.12,-63802.87
6243.0413,-45340.92,-61238.15,-62817.01
6243.0453,-43611.39,-59738.93,-61387.02
6243.0493,-43578.68,-59852.23,-61616.14
6243.0533,-44798.09,-60977.28,-62751.49
6243.0573,-46205.76,-62135.66,-63805.02
6243.0613,-45355.04,-61255.32,-62826.26
6243.0653,-43629.08,-59759.19,-61401.8
6243.0693,-43603.0,-59876.74,-61637.12
6243.0733,-44811.21,-60984.76,-62766.32
6243.0773,-46228.7,-62153.68,-63824.09
6243.0813,-45379.45,-61274.87,-62843.43
6243.0853,-43634.18,-59759.67,-61399.04
6243.0893,-43590.36,-59854.42,-61622.72
6243.0933,-44792.66,-60963.59,-62746.15
6243.0973,-46211.92,-62135.04,-63808.97
6243.1013,-45402.77,-61288.65,-62868.46
6243.1053,-43665.22,-59777.08,-61425.79
6243.1093,-43607.29,-59865.67,-61631.26
6243.1133,-44798.76,-60970.17,-62741.95
6243.1173,-46227.41,-62153.06,-63816.79
6243.1213,-45420.13,-61311.11,-62878.9
6243.1253,-43681.48,-59782.42,-61433.27
6243.1293,-43602.76,-59852.7,-61622.48
6243.1333,-44791.32,-60956.96,-62739.14
6243.1373,-46225.12,-62146.05,-63814.84
6243.1413,-45437.1,-61317.74,-62885.24
6243.1453,-43676.95,-59783.56,-61422.07
6243.1493,-43596.37,-59856.85,-61611.18
6243.1533,-44775.4,-60942.8,-62719.4
6243.1573,-46216.97,-62136.47,-63808.88
6243.1613,-45429.57,-61311.59,-62883.91
6243.1652,-43659.79,-59765.68,-61411.15
6243.1692,-43575.86,-59830.48,-61595.26
6243.1732,-44748.69,-60919.1,-62695.61
6243.1772,-46189.41,-62124.26,-63782.22
6243.1812,-45431.91,-61320.5,-62880.33
6243.1852,-43674.57,-59773.17,-61421.83
6243.1892,-43593.84,-59837.78,-61614.09
6243.1932,-44765.67,-60925.82,-62720.02
6243.1972,-46215.78,-62133.03,-63823.18
6243.2012,-45478.35,-61347.44,-62939.51
6243.2052,-43710.43,-59799.82,-61459.36
6243.2092,-43596.03,-59846.22,-61617.57
6243.2132,-44747.21,-60920.67,-62706.57
6243.2172,-46209.72,-62129.22,-63819.42
6243.2212,-45504.1,-61373.77,-62966.07
6243.2252,-43728.88,-59824.43,-61484.92
6243.2292,-43607.62,-59867.44,-61640.13
6243.2332,-44763.62,-60939.94,-62742.15
6243.2372,-46222.5,-62153.16,-63863.14
6243.2412,-45518.12,-61397.27,-63002.88
6243.2452,-43739.13,-59842.83,-61510.9
6243.2492,-43607.19,-59865.91,-61655.24
6243.2532,-44755.65,-60926.06,-62734.23
6243.2572,-46222.31,-62144.48,-63835.77
6243.2612,-45544.39,-61409.86,-62983.23
6243.2652,-43757.16,-59837.92,-61471.28
6243.2692,-43608.1,-59844.36,-61599.12
6243.2732,-44737.58,-60893.88,-62668.62
6243.2772,-46205.72,-62116.44,-63784.7
6243.2812,-45537.05,-61392.27,-62944.9
6243.2852,-43752.48,-59841.07,-61441.1
6243.2892,-43596.27,-59847.6,-61565.36
6243.2931,-44724.09,-60902.6,-62639.86
6243.2971,-46204.62,-62133.8,-63766.34
6243.3011,-45558.98,-61427.41,-62950.33
6243.3051,-43758.4,-59852.8,-61433.56
6243.3091,-43600.95,-59859.28,-61556.06
6243.3131,-44715.79,-60903.17,-62620.6
6243.3171,-46196.32,-62140.66,-63754.76
6243.3211,-45566.61,-61448.1,-62956.87
6243.3251,-43785.82,-59873.87,-61448.01
6243.3291,-43601.09,-59855.9,-61548.86
6243.3331,-44718.89,-60901.27,-62619.31
6243.3371,-46206.48,-62140.9,-63760.81
