TimeStamp,ch4,ch6,ch7
6498.012,-55022.1,-50375.75,-53288.85
6498.016,-57128.53,-52265.03,-55319.03
6498.02,-59539.04,-54216.68,-57480.91
6498.024,-58103.28,-52794.51,-55987.94
6498.0279,-55359.51,-50484.62,-53462.85
6498.0319,-55010.18,-50361.02,-53274.64
6498.0359,-57118.76,-52254.25,-55302.25
6498.0399,-59543.09,-54205.33,-57476.62
6498.0439,-58116.73,-52783.73,-55986.79
6498.0479,-55358.32,-50463.11,-53443.06
6498.0519,-55020.43,-50353.44,-53274.07
6498.0559,-57133.54,-52256.3,-55315.69
6498.0599,-59592.02,-54238.23,-57518.3
6498.0639,-58167.32,-52819.78,-56025.7
6498.0679,-55369.24,-50480.04,-53456.79
6498.0719,-54986.96,-50347.91,-53253.51
6498.0759,-57106.88,-52246.15,-55303.91
6498.0799,-59587.34,-54230.65,-57531.89
6498.0839,-58182.15,-52824.27,-56057.32
6498.0879,-55361.8,-50477.46,-53451.35
6498.0919,-54971.75,-50342.38,-53232.87
6498.0959,-57087.05,-52237.8,-55276.97
6498.0999,-59578.09,-54233.27,-57513.05
6498.1039,-58153.83,-52814.35,-56025.23
6498.1079,-55354.65,-50467.83,-53441.34
6498.1119,-55023.3,-50348.24,-53268.68
6498.1159,-57161.53,-52244.86,-55329.14
6498.1199,-59367.38,-54098.8,-57324.99
6498.1239,-57843.55,-52688.84,-55786.19
6498.1279,-55356.41,-50541.22,-53494.03
6498.1319,-55251.51,-50523.67,-53504.0
6498.1359,-57285.7,-52324.35,-55447.63
6498.1399,-59381.92,-54108.48,-57342.49
6498.1439,-57857.0,-52692.71,-55803.64
6498.1479,-55370.1,-50543.36,-53503.38
6498.1519,-55250.99,-50514.56,-53497.13
6498.1559,-57281.45,-52315.29,-55437.33
6498.1599,-59384.4,-54108.91,-57333.33
6498.1639,-57879.41,-52717.31,-55810.32
6498.1679,-55388.12,-50556.71,-53514.73
6498.1719,-55269.3,-50523.76,-53518.25
6498.1759,-57291.28,-52316.91,-55451.92
6498.1799,-59392.98,-54107.58,-57347.88
6498.1839,-57894.67,-52714.4,-55833.63
6498.1879,-55402.0,-50558.1,-53539.04
6498.1919,-55259.57,-50508.12,-53511.05
6498.1959,-57278.45,-52296.12,-55435.04
6498.1999,-59390.36,-54097.61,-57342.25
6498.2039,-57896.1,-52718.93,-55829.34
6498.2079,-55391.37,-50557.09,-53518.68
6498.2119,-55245.88,-50505.41,-53494.6
6498.2159,-57253.61,-52283.72,-55411.15
6498.2202,-59371.48,-54085.98,-57322.46
6498.2242,-57889.42,-52711.02,-55825.57
6498.2282,-55390.08,-50554.95,-53521.45
6498.2322,-55239.87,-50503.55,-53483.44
6498.2362,-57248.22,-52292.78,-55400.66
6498.2402,-59364.76,-54089.22,-57309.25
6498.2442,-57890.9,-52713.07,-55809.08
6498.2482,-55381.69,-50544.74,-53495.89
6498.2522,-55242.45,-50499.11,-53475.72
6498.2562,-57262.38,-52282.01,-55398.8
6498.2602,-59380.01,-54083.5,-57308.06
6498.2642,-57902.68,-52713.83,-55810.65
6498.2682,-55399.33,-50547.08,-53502.28
6498.2722,-55250.03,-50490.0,-53463.27
6498.2762,-57264.48,-52281.58,-55383.78
6498.2802,-59384.02,-54084.31,-57300.53
6498.2838,-57921.46,-52724.8,-55816.75
6498.2878,-55418.55,-50567.49,-53501.95
6498.2918,-55252.56,-50501.45,-53455.41
6498.2958,-57251.75,-52269.99,-55362.56
6498.2998,-59390.36,-54086.55,-57288.46
6498.3038,-57934.72,-52730.52,-55810.93
6498.3078,-55424.03,-50561.53,-53495.46
6498.3118,-55265.0,-50497.68,-53460.32
6498.3158,-57260.19,-52273.23,-55371.72
6498.3198,-59373.2,-54079.21,-57285.17
6498.3238,-57930.81,-52736.29,-55823.9
6498.3278,-55424.94,-50561.62,-53509.53
6498.3318,-55263.96,-50493.06,-53461.41
6498.3358,-57267.53,-52271.18,-55369.48
6498.3398,-59405.91,-54096.42,-57298.14
6498.3438,-57955.27,-52747.3,-55828.29
6498.3477,-55439.29,-50580.6,-53503.14
6498.3517,-55267.48,-50499.64,-53451.4
6498.3557,-57257.42,-52260.6,-55357.51
6498.3597,-59416.25,-54097.23,-57307.73
6498.3637,-57990.18,-52774.05,-55857.62
6498.3677,-55447.11,-50582.27,-53512.82
6498.3717,-55256.33,-50499.35,-53452.83
6498.3757,-57254.42,-52267.94,-55369.96
6498.3797,-59430.94,-54116.45,-57330.52
6498.3837,-58007.34,-52787.69,-55874.69
6498.3877,-55459.84,-50593.0,-53524.31
6498.3917,-55258.14,-50503.69,-53446.97
6498.3957,-57256.42,-52281.2,-55358.42
6498.3997,-59447.01,-54128.84,-57333.52
6498.4037,-58041.67,-52807.96,-55897.77
6498.4077,-55479.01,-50608.69,-53528.7
6498.4117,-55262.33,-50514.89,-53438.77
6498.4157,-57239.63,-52277.52,-55337.63
6498.4197,-59419.35,-54123.41,-57304.77
6498.4237,-58019.26,-52808.86,-55875.83
6498.4277,-55471.9,-50610.74,-53524.36
6498.4317,-55254.85,-50509.17,-53433.04
6498.4357,-57228.0,-52260.31,-55321.51
6498.4397,-59390.08,-54096.28,-57273.06
6498.4437,-58005.1,-52806.43,-55864.1
6498.4477,-55514.39,-50637.3,-53558.12
6498.4517,-55346.11,-50552.9,-53500.09
6498.4557,-57271.44,-52263.79,-55344.54
6498.4597,-59354.84,-54058.37,-57238.59
6498.4637,-57986.46,-52778.11,-55847.65
6498.4677,-55556.16,-50654.04,-53595.36
6498.4717,-55381.02,-50561.39,-53530.7
6498.4757,-57276.59,-52257.73,-55341.82
6498.4797,-59329.71,-54033.33,-57201.2
6498.4837,-57983.17,-52768.57,-55829.91
6498.4877,-55560.88,-50640.35,-53584.87
6498.4917,-55380.88,-50550.8,-53514.49
6498.4957,-57264.05,-52243.33,-55316.41
6498.4997,-59318.93,-54030.09,-57179.41
6498.5037,-57979.45,-52778.49,-55817.23
6498.5077,-55565.79,-50654.23,-53580.48
6498.5117,-55374.39,-50544.89,-53503.85
6498.5157,-57244.55,-52227.5,-55293.9
6498.5197,-59291.61,-54012.59,-57154.85
6498.5237,-57976.82,-52781.16,-55820.76
6498.5277,-55569.27,-50657.18,-53590.16
6498.5317,-55366.48,-50540.55,-53497.94
6498.5357,-57220.04,-52209.86,-55276.11
6498.5396,-59261.71,-53989.94,-57133.54
6498.5436,-57952.74,-52754.69,-55799.4
6498.5476,-55543.14,-50629.67,-53558.31
6498.5516,-55341.01,-50512.84,-53465.13
6498.5556,-57194.48,-52185.21,-55244.98
6498.5596,-59248.74,-53978.4,-57122.05
6498.5636,-57963.38,-52768.9,-55810.27
6498.5676,-55563.12,-50642.69,-53577.52
6498.5716,-55348.74,-50517.04,-53473.91
6498.5756,-57193.33,-52184.3,-55238.25
6498.5796,-59247.6,-53980.17,-57107.74
6498.5836,-57959.56,-52763.66,-55789.67
6498.5876,-55562.36,-50639.92,-53562.17
6498.5916,-55353.84,-50516.23,-53471.09
6498.5956,-57199.2,-52183.92,-55247.41
6498.5996,-59249.12,-53978.21,-57112.08
6498.6036,-57969.29,-52772.53,-55798.73
6498.6076,-55563.89,-50647.22,-53566.65
6498.6116,-55351.88,-50515.71,-53473.34
6498.6156,-57202.44,-52180.39,-55249.13
6498.6196,-59268.34,-53998.81,-57132.87
6498.6236,-57985.36,-52790.27,-55822.62
6498.6276,-55565.89,-50646.5,-53579.15
6498.6316,-55343.01,-50512.99,-53466.8
6498.6356,-57207.31,-52191.31,-55250.37
6498.6396,-59289.94,-54015.6,-57144.22
6498.6436,-58016.02,-52815.73,-55846.27
6498.6476,-55582.39,-50657.95,-53588.44
6498.6516,-55364.52,-50518.14,-53484.78
6498.6556,-57222.71,-52189.5,-55259.9
6498.6596,-59318.17,-54037.15,-57159.72
6498.6636,-58031.18,-52823.41,-55839.4
6498.6676,-55589.3,-50657.18,-53574.28
6498.6716,-55364.95,-50518.61,-53469.0
6498.6756,-57233.2,-52206.76,-55260.24
6498.6796,-59330.38,-54047.07,-57163.25
6498.6836,-58038.81,-52834.47,-55850.7
6498.6876,-55579.24,-50656.75,-53568.46
6498.6916,-55359.56,-50519.95,-53457.79
6498.6956,-57238.54,-52206.47,-55253.13
6498.6996,-59343.3,-54054.03,-57163.44
6498.7036,-58036.76,-52827.17,-55832.49
6498.7076,-55551.25,-50631.1,-53532.99
6498.7116,-55311.02,-50482.95,-53413.11
6498.7156,-57186.42,-52173.67,-55212.36
6498.7196,-59303.86,-54031.19,-57139.45
6498.7236,-58014.26,-52815.06,-55818.23
6498.7276,-55527.36,-50614.51,-53513.96
6498.7315,-55294.0,-50464.02,-53397.61
6498.7355,-57179.74,-52154.59,-55202.35
6498.7395,-59317.31,-54023.56,-57146.13
6498.7435,-58021.65,-52807.96,-55816.7
6498.7475,-55523.97,-50608.64,-53502.33
6498.7515,-55292.09,-50471.88,-53392.13
6498.7555,-57194.86,-52187.64,-55215.51
6498.7595,-59340.34,-54060.99,-57170.35
6498.7635,-58045.92,-52847.68,-55845.89
6498.7675,-55539.61,-50636.15,-53520.78
6498.7715,-55291.52,-50483.42,-53390.46
6498.7755,-57189.76,-52183.59,-55201.82
6498.7795,-59343.87,-54066.76,-57160.77
6498.7835,-58023.79,-52835.14,-55825.57
6498.7875,-55492.98,-50601.82,-53482.21
6498.7915,-55250.08,-50442.61,-53355.99
6498.7955,-57165.49,-52159.51,-55193.14
6498.7995,-59331.0,-54047.97,-57157.24
6498.8035,-58021.03,-52815.97,-55818.85
6498.8075,-55491.98,-50575.88,-53480.2
6498.8115,-55248.12,-50425.34,-53359.09
6498.8155,-57147.8,-52132.47,-55177.89
6498.8195,-59337.72,-54049.5,-57162.39
6498.8235,-58053.12,-52844.01,-55840.36
6498.8275,-55509.53,-50602.54,-53485.02
6498.8315,-55253.94,-50433.55,-53357.56
6498.8355,-57174.88,-52154.26,-55202.35
6498.8395,-59358.46,-54057.51,-57185.23
6498.8435,-58058.27,-52837.9,-55852.13
6498.8475,-55507.62,-50588.57,-53485.97
6498.8515,-55260.28,-50428.35,-53353.51
6498.8555,-57166.82,-52125.56,-55174.21
6498.8595,-59357.84,-54031.09,-57162.01
6498.8635,-58051.74,-52808.0,-55834.01
6498.8675,-55496.99,-50559.72,-53470.81
6498.8715,-55240.78,-50397.97,-53334.72
6498.8755,-57156.38,-52117.45,-55163.96
6498.8795,-59353.31,-54033.43,-57153.61
6498.8835,-58060.65,-52821.93,-55828.86
6498.8875,-55509.29,-50574.83,-53470.71
6498.8915,-55262.33,-50416.9,-53345.69
6498.8955,-57174.59,-52128.13,-55170.11
6498.8995,-59377.96,-54045.64,-57154.61
6498.9035,-58087.07,-52843.43,-55834.11
6498.9075,-55527.03,-50589.28,-53461.99
6498.9115,-55268.48,-50412.85,-53323.32
6498.9155,-57176.17,-52126.51,-55151.56
6498.9195,-59373.62,-54044.59,-57153.47
6498.9234,-58084.11,-52846.25,-55840.31
6498.9274,-55509.86,-50580.22,-53462.99
6498.9314,-55242.83,-50405.51,-53326.23
6498.9354,-57156.09,-52119.79,-55156.33
6498.9394,-59359.46,-54044.01,-57153.04
6498.9434,-58080.16,-52852.26,-55847.51
6498.9474,-55521.26,-50599.68,-53485.16
6498.9514,-55256.47,-50425.34,-53342.44
6498.9554,-57164.49,-52133.76,-55165.54
6498.9594,-59382.16,-54054.55,-57170.97
6498.9634,-58102.66,-52856.31,-55860.24
6498.9674,-55521.21,-50583.56,-53467.95
6498.9714,-55243.69,-50396.64,-53320.03
6498.9754,-57149.46,-52105.81,-55142.36
6498.9794,-59364.37,-54044.11,-57144.84
6498.9834,-58084.73,-52855.26,-55836.73
6498.9874,-55515.96,-50596.53,-53465.66
6498.9914,-55247.17,-50421.43,-53321.08
6498.9954,-57154.14,-52120.98,-55147.13
6498.9994,-59374.72,-54053.12,-57158.24
6499.0034,-58101.8,-52868.09,-55858.05
6499.0074,-55514.06,-50593.43,-53466.9
6499.0114,-55234.63,-50408.13,-53313.12
6499.0154,-57141.5,-52111.82,-55139.83
6499.0194,-59373.86,-54058.89,-57166.15
6499.0234,-58101.71,-52871.04,-55859.52
6499.0274,-55511.58,-50596.43,-53464.71
6499.0314,-55227.38,-50402.36,-53311.69
6499.0354,-57151.85,-52119.36,-55147.51
6499.0394,-59385.64,-54064.18,-57167.97
6499.0434,-58134.28,-52893.26,-55876.83
6499.0474,-55548.53,-50618.61,-53478.72
6499.0514,-55271.68,-50429.02,-53330.0
6499.0554,-57187.66,-52134.09,-55159.29
6499.0594,-59421.12,-54082.59,-57184.08
6499.0634,-58157.02,-52900.99,-55892.09
6499.0674,-55558.69,-50621.28,-53496.41
6499.0714,-55263.1,-50420.62,-53327.85
6499.0754,-57165.58,-52124.36,-55146.41
6499.0794,-59398.04,-54064.8,-57168.82
6499.0834,-58138.62,-52890.02,-55880.51
6499.0874,-55535.9,-50604.06,-53472.0
6499.0914,-55253.42,-50414.66,-53304.54
6499.0954,-57161.39,-52116.26,-55130.3
6499.0994,-59408.39,-54070.53,-57170.83
6499.1034,-58149.3,-52897.51,-55880.41
6499.1074,-55544.24,-50611.93,-53466.28
6499.1114,-55249.17,-50409.28,-53293.04
6499.1153,-57158.43,-52106.82,-55122.53
6499.1193,-59413.68,-54069.1,-57170.83
6499.1233,-58160.36,-52894.6,-55884.65
6499.1273,-55545.05,-50590.52,-53462.23
6499.1313,-55242.59,-50384.62,-53283.89
6499.1353,-57150.08,-52088.79,-55103.36
6499.1393,-59400.85,-54052.93,-57145.36
6499.1433,-58165.6,-52901.8,-55880.31
6499.1473,-55548.53,-50608.31,-53458.98
6499.1513,-55236.68,-50394.64,-53272.83
6499.1553,-57128.44,-52080.35,-55085.9
6499.1593,-59391.03,-54046.45,-57137.5
6499.1633,-58159.69,-52891.4,-55872.02
6499.1673,-55549.91,-50600.3,-53456.5
6499.1713,-55243.64,-50389.15,-53275.93
6499.1753,-57132.73,-52074.87,-55082.14
6499.1793,-59388.31,-54039.53,-57126.62
6499.1833,-58158.6,-52884.59,-55862.58
6499.1873,-55538.37,-50583.94,-53433.71
6499.1913,-55220.09,-50368.7,-53241.59
6499.1953,-57110.51,-52056.65,-55059.63
6499.1993,-59369.76,-54024.27,-57112.18
6499.2033,-58154.21,-52885.4,-55867.06
6499.2073,-55536.85,-50589.04,-53443.53
6499.2113,-55224.28,-50382.52,-53264.43
6499.2153,-57122.38,-52077.82,-55077.46
6499.2193,-59395.89,-54052.31,-57134.83
6499.2233,-58177.76,-52910.95,-55886.8
6499.2273,-55562.88,-50615.36,-53472.95
6499.2313,-55240.16,-50390.06,-53270.2
6499.2353,-57131.87,-52075.11,-55074.65
6499.2393,-59402.85,-54049.36,-57134.35
6499.2433,-58195.31,-52922.78,-55889.8
6499.2473,-55574.57,-50625.95,-53457.84
6499.2513,-55248.27,-50394.16,-53260.95
6499.2553,-57123.81,-52063.19,-55060.49
6499.2593,-59401.09,-54045.25,-57128.67
6499.2633,-58193.12,-52915.63,-55883.84
6499.2673,-55568.03,-50607.78,-53448.06
6499.2713,-55241.02,-50382.0,-53249.08
6499.2753,-57124.57,-52061.95,-55054.24
6499.2793,-59394.7,-54038.82,-57114.89
6499.2833,-58195.07,-52924.4,-55887.94
6499.2873,-55565.46,-50617.18,-53461.65
6499.2913,-55236.54,-50398.12,-53267.01
6499.2953,-57116.04,-52083.36,-55063.87
6499.2993,-59397.61,-54061.99,-57124.0
6499.3033,-58203.7,-52935.99,-55892.19
6499.3072,-55577.33,-50628.81,-53464.51
6499.3112,-55243.36,-50392.92,-53260.57
6499.3152,-57106.45,-52056.08,-55046.14
6499.3192,-59382.3,-54032.52,-57112.8
6499.3232,-58193.69,-52920.2,-55891.95
6499.3272,-55562.98,-50610.17,-53459.98
6499.3312,-55233.29,-50379.04,-53259.24
6499.3352,-57111.22,-52055.56,-55055.48
6499.3392,-59390.5,-54040.39,-57124.57
6499.3432,-58202.56,-52938.42,-55906.59
6499.3472,-55566.37,-50622.28,-53465.04
6499.3512,-55233.29,-50373.66,-53254.52
6499.3552,-57109.22,-52049.93,-55050.71
6499.3592,-59394.18,-54037.53,-57122.95
6499.3632,-58209.86,-52927.02,-55908.4
6499.3672,-55571.28,-50609.79,-53466.14
6499.3712,-55231.29,-50376.28,-53253.51
6499.3752,-57108.27,-52045.92,-55053.53
6499.3792,-59401.19,-54031.66,-57133.35
6499.3832,-58225.83,-52924.31,-55917.6
6499.3872,-55587.3,-50611.79,-53475.34
6499.3912,-55226.76,-50358.73,-53254.8
6499.3952,-57091.96,-52026.47,-55039.13
6499.3992,-59382.26,-54020.7,-57112.7
6499.4032,-58212.62,-52921.4,-55902.82
6499.4072,-55562.79,-50591.67,-53448.06
6499.4112,-55210.45,-50347.24,-53226.43
6499.4152,-57083.85,-52016.17,-55021.82
6499.4192,-59387.74,-54025.7,-57112.8
6499.4232,-58214.0,-52927.02,-55908.07
6499.4272,-55571.13,-50608.93,-53458.74
6499.4312,-55213.65,-50353.82,-53230.58
6499.4352,-57089.81,-52035.91,-55026.92
6499.4392,-59394.56,-54027.52,-57112.51
6499.4432,-58230.93,-52930.98,-55913.98
6499.4472,-55577.48,-50604.92,-53464.47
6499.4512,-55216.41,-50359.59,-53239.92
6499.4552,-57086.43,-52017.79,-55022.72
6499.4592,-59397.85,-54025.66,-57118.52
6499.4632,-58237.08,-52941.85,-55912.55
6499.4672,-55586.82,-50619.08,-53462.85
6499.4712,-55222.71,-50362.97,-53235.35
6499.4752,-57085.0,-52026.09,-55014.76
6499.4792,-59394.7,-54029.8,-57108.7
6499.4832,-58252.15,-52958.35,-55919.42
6499.4872,-55601.94,-50629.14,-53463.61
6499.4912,-55234.72,-50372.65,-53233.34
6499.4952,-57089.86,-52034.62,-55009.94
6499.4991,-59399.56,-54045.3,-57104.69
6499.5031,-58263.98,-52976.47,-55927.09
6499.5071,-55605.18,-50643.74,-53467.66
6499.5111,-55225.86,-50370.89,-53226.95
6499.5151,-57081.42,-52024.8,-55006.27
6499.5191,-59397.99,-54033.19,-57109.36
6499.5231,-58262.07,-52966.46,-55931.15
6499.5271,-55604.61,-50635.77,-53471.52
6499.5311,-55227.76,-50374.94,-53234.58
6499.5351,-57081.32,-52032.67,-55008.04
6499.5391,-59403.71,-54042.11,-57115.37
6499.5431,-58274.28,-52975.85,-55942.4
6499.5471,-55618.86,-50641.83,-53482.59
6499.5511,-55239.97,-50372.7,-53240.54
6499.5551,-57087.52,-52026.47,-55007.66
6499.5591,-59392.46,-54031.43,-57094.06
6499.5631,-58273.23,-52972.23,-55939.44
6499.5671,-55617.53,-50633.01,-53481.2
6499.5711,-55235.11,-50353.68,-53233.96
6499.5751,-57078.32,-52000.72,-54999.12
6499.5791,-59399.85,-54017.12,-57107.5
6499.5831,-58275.66,-52962.12,-55943.69
6499.5871,-55623.11,-50634.49,-53485.97
6499.5911,-55241.11,-50361.26,-53238.54
6499.5951,-57092.77,-52011.16,-55012.76
6499.5991,-59409.96,-54030.71,-57119.95
6499.6031,-58297.26,-52983.86,-55962.57
6499.6071,-55634.74,-50647.07,-53498.37
6499.6111,-55244.88,-50371.46,-53251.61
6499.6151,-57078.42,-52005.87,-55004.17
6499.6191,-59402.43,-54023.61,-57108.27
6499.6231,-58287.1,-52973.09,-55950.93
6499.6271,-55634.55,-50643.74,-53496.22
6499.6311,-55246.46,-50368.74,-53245.74
6499.6351,-57089.72,-52012.83,-55008.13
6499.6391,-59411.82,-54036.24,-57116.37
6499.6431,-58312.8,-52997.55,-55975.3
6499.6471,-55647.19,-50642.54,-53512.91
6499.6511,-55254.51,-50358.02,-53255.18
6499.6551,-57082.09,-51991.18,-55003.51
6499.6591,-59404.19,-54010.54,-57112.61
6499.6631,-58305.41,-52979.14,-55972.54
6499.6671,-55657.49,-50655.8,-53518.92
6499.6711,-55262.91,-50377.8,-53258.95
6499.6751,-57099.59,-52019.17,-55022.01
6499.6791,-59421.74,-54037.24,-57131.01
6499.6831,-58325.11,-53005.89,-55987.6
6499.6871,-55656.54,-50664.67,-53510.05
6499.691,-55258.09,-50380.05,-53241.35
6499.695,-57090.96,-52013.64,-54995.3
6499.699,-59428.17,-54038.39,-57112.75
6499.703,-58342.32,-53012.14,-55978.4
6499.707,-55664.5,-50666.62,-53500.04
6499.711,-55251.41,-50366.12,-53230.01
6499.715,-57083.47,-52000.15,-54986.77
6499.719,-59417.78,-54024.04,-57099.87
