TimeStamp,ch1,ch2,ch3,ch5,ch6
348680.6374,-355788.18,-358312.98,-104084.93,-172269.7,-136138.55
348680.6414,-373331.45,-376277.73,-64564.05,-205783.44,-106385.48
348680.6454,-382805.87,-384175.2,-78778.32,-202353.5,-104660.62
348680.6494,-367021.46,-367200.61,-127573.6,-162413.9,-138955.66
348680.6534,-354910.37,-355893.32,-128880.13,-154088.85,-149547.64
348680.6574,-355796.81,-358286.61,-104284.49,-172070.76,-136226.62
348680.6614,-373221.06,-376154.66,-64757.88,-205549.84,-106543.46
348680.6654,-382864.81,-384236.57,-78467.0,-202504.33,-104495.54
348680.6694,-367184.78,-367339.27,-127334.51,-162570.35,-138729.83
348680.6734,-355007.07,-355949.06,-128943.89,-154028.29,-149552.89
348680.6774,-355749.22,-358204.93,-104484.28,-171867.44,-136355.99
348680.6814,-373088.83,-376009.89,-64927.87,-205344.03,-106723.23
348680.6854,-382896.99,-384262.61,-78156.34,-202656.15,-104379.76
348680.6894,-367318.1,-367441.41,-127130.95,-162709.35,-138576.81
348680.6934,-355046.03,-355938.14,-129032.1,-153912.71,-149571.63
348680.6974,-355726.86,-358134.98,-104672.3,-171662.54,-136492.65
348680.7014,-373001.29,-375895.83,-65070.16,-205131.41,-106857.84
348680.7054,-382959.22,-384314.2,-77853.4,-202790.0,-104191.41
348680.7094,-367416.76,-367526.0,-126958.53,-162803.05,-138399.0
348680.7134,-355072.45,-355941.43,-129120.94,-153802.7,-149592.13
348680.7174,-355661.2,-358039.47,-104879.92,-171427.79,-136602.18
348680.7214,-372887.32,-375757.36,-65195.66,-204933.62,-106975.57
348680.7254,-382982.4,-384325.36,-77546.65,-202936.24,-104014.46
348680.7294,-367513.51,-367602.06,-126794.93,-162951.58,-138198.77
348680.7333,-355094.09,-355931.37,-129202.43,-153744.72,-149580.59
348680.7373,-355593.29,-357949.73,-105122.01,-171266.19,-136748.9
348680.7413,-372708.94,-375571.06,-65398.61,-204724.15,-107161.11
348680.7453,-382962.99,-384293.7,-77242.86,-203081.63,-103882.71
348680.7493,-367607.92,-367674.16,-126500.57,-163140.75,-137990.78
348680.7533,-355141.97,-355957.36,-129184.83,-153714.72,-149546.69
348680.7573,-355528.68,-357860.99,-105288.99,-171044.94,-136845.8
348680.7613,-372565.6,-375401.97,-65609.7,-204459.79,-107367.43
348680.7653,-383025.64,-384337.28,-76895.87,-203218.01,-103726.78
348680.7693,-367818.83,-367867.37,-126175.94,-163354.03,-137699.57
348680.7733,-355269.33,-356064.51,-129188.89,-153682.11,-149459.19
348680.7773,-355517.14,-357830.85,-105548.3,-170819.64,-136966.1
348680.7813,-372409.72,-375233.93,-65904.01,-204159.14,-107571.47
348680.7853,-383048.53,-384356.16,-76664.12,-203301.55,-103600.42
348680.7893,-367992.06,-368027.83,-125861.23,-163526.94,-137427.2
348680.7933,-355415.53,-356180.9,-129162.23,-153654.88,-149388.14
348680.7973,-355535.88,-357827.66,-105697.26,-170653.94,-137054.89
348680.8013,-372320.03,-375148.91,-66110.09,-203947.43,-107763.92
348680.8053,-383084.53,-384408.47,-76344.36,-203451.47,-103462.23
348680.8093,-368187.09,-368203.73,-125557.39,-163753.86,-137157.55
348680.8133,-355543.23,-356267.3,-129147.5,-153627.51,-149298.64
348680.8173,-355537.36,-357797.81,-105902.26,-170438.74,-137151.93
348680.8213,-372175.98,-375016.83,-66321.57,-203661.99,-107937.21
348680.8253,-383174.08,-384531.16,-75974.76,-203604.05,-103269.92
348680.8293,-368452.69,-368461.8,-125195.66,-163967.87,-136857.34
348680.8333,-355724.42,-356420.13,-129141.16,-153606.24,-149248.57
348680.8373,-355494.83,-357739.11,-106226.31,-170155.12,-137351.0
348680.8413,-371977.47,-374849.08,-66670.52,-203312.85,-108247.82
348680.8453,-383158.49,-384565.26,-75749.74,-203660.7,-103192.1
348680.8493,-368631.5,-368648.05,-124911.61,-164147.11,-136615.63
348680.8533,-355830.66,-356511.11,-129149.21,-153574.44,-149176.57
348680.8573,-355442.23,-357687.61,-106503.69,-169921.51,-137500.25
348680.8612,-371762.75,-374668.69,-66975.98,-203005.77,-108486.95
348680.8652,-383116.15,-384556.58,-75564.92,-203714.97,-103126.11
348680.8692,-368756.43,-368781.9,-124557.46,-164363.98,-136323.42
348680.8732,-355931.75,-356613.49,-129069.39,-153606.1,-149036.04
348680.8772,-355343.72,-357604.26,-106766.52,-169693.54,-137616.51
348680.8812,-371463.77,-374399.52,-67395.36,-202638.36,-108807.39
348680.8852,-382997.75,-384476.9,-75335.08,-203752.92,-103070.61
348680.8892,-368939.97,-368999.81,-124127.83,-164623.28,-136003.03
348680.8932,-356072.66,-356786.82,-128983.32,-153650.59,-148891.32
348680.8972,-355271.57,-357574.12,-107047.9,-169469.28,-137763.14
348680.9012,-371154.64,-374136.54,-67818.6,-202246.07,-109158.0
348680.9052,-382890.46,-384406.56,-75161.08,-203772.04,-103092.78
348680.9092,-369114.16,-369208.95,-123682.99,-164884.3,-135728.95
348680.9132,-356203.84,-356966.01,-128895.82,-153703.18,-148772.54
348680.9172,-355053.61,-357419.72,-107535.38,-169093.34,-138071.89
348680.9212,-370697.83,-373743.39,-68407.26,-201730.37,-109675.9
348680.9252,-382775.3,-384335.52,-74900.11,-203819.87,-103039.13
348680.9292,-369377.85,-369502.45,-123184.22,-165219.04,-135302.04
348680.9332,-356316.47,-357115.31,-128849.71,-153714.34,-148630.26
348680.9372,-355000.11,-357411.24,-107717.0,-168916.05,-138147.47
348680.9412,-370552.44,-373643.35,-68591.94,-201515.7,-109819.95
348680.9452,-382825.13,-384428.79,-74567.85,-203977.42,-102863.13
348680.9492,-369522.28,-369688.22,-122879.47,-165400.33,-135040.25
348680.9532,-356409.5,-357248.3,-128859.58,-153684.92,-148587.82
348680.9572,-354948.52,-357407.23,-107977.5,-168686.27,-138319.75
348680.9612,-370401.52,-373551.84,-68840.32,-201248.62,-110058.51
348680.9652,-382933.95,-384586.33,-74109.8,-204206.92,-102624.81
348680.9692,-369830.94,-370016.33,-122421.33,-165752.62,-134644.33
348680.9732,-356493.47,-357350.68,-129011.93,-153614.11,-148579.47
348680.9772,-354616.21,-357129.9,-108720.74,-168173.09,-138782.52
348680.9812,-369719.74,-372964.95,-69775.92,-200490.45,-110802.38
348680.9852,-382754.75,-384487.29,-73807.15,-204245.26,-102628.91
348680.9892,-370423.5,-370613.43,-121243.68,-166530.1,-133806.77
348680.9932,-357158.32,-357992.31,-128383.65,-154173.49,-147960.01
348680.9972,-354797.88,-357314.53,-108932.84,-168100.81,-138805.36
348681.0012,-369508.45,-372798.39,-70273.26,-200077.65,-111213.55
348681.0052,-382655.62,-384448.53,-73700.58,-204180.84,-102713.41
348681.0092,-370458.5,-370692.96,-121116.6,-166556.0,-133733.05
348681.0132,-357131.71,-357995.65,-128470.91,-153983.23,-147994.82
348681.0172,-354820.72,-357356.78,-108995.64,-167919.32,-138851.99
348681.0212,-369491.05,-372797.72,-70351.28,-199882.77,-111290.75
348681.0252,-382726.57,-384536.88,-73455.2,-204270.15,-102569.21
348681.0292,-370633.31,-370877.21,-120835.08,-166705.77,-133470.36
348681.0332,-357251.64,-358116.48,-128454.65,-153936.45,-147917.24
348681.0372,-354781.62,-357319.02,-109193.91,-167686.91,-138949.41
348681.0412,-369336.22,-372635.03,-70625.98,-199593.57,-111504.62
348681.0452,-382727.24,-384514.9,-73221.74,-204331.61,-102479.66
348681.0492,-370858.52,-371063.09,-120464.39,-166931.22,-133166.19
348681.0531,-357447.33,-358257.29,-128381.12,-153952.66,-147744.15
348681.0571,-354819.15,-357291.79,-109447.11,-167484.26,-139041.44
348681.0611,-369130.37,-372357.13,-71023.62,-199217.72,-111808.74
348681.0651,-382699.87,-384405.99,-73020.8,-204361.32,-102442.71
348681.0691,-371077.63,-371188.73,-120049.78,-167159.29,-132892.15
348681.0731,-357622.52,-358337.59,-128279.89,-153966.73,-147682.64
348681.0771,-354827.54,-357202.86,-109611.62,-167261.57,-139190.79
348681.0811,-369018.22,-372158.62,-71306.9,-198900.25,-112073.1
348681.0851,-382743.74,-384378.29,-72788.91,-204418.49,-102367.79
348681.0891,-371333.4,-371348.71,-119674.41,-167405.63,-132572.76
348681.0931,-357835.81,-358421.23,-128256.62,-153959.34,-147553.08
348681.0971,-354906.79,-357154.03,-109823.96,-167065.12,-139265.65
348681.1011,-368916.89,-371962.07,-71611.89,-198586.77,-112288.58
348681.1051,-382780.22,-384351.97,-72532.61,-204485.63,-102267.9
348681.1091,-371557.66,-371490.76,-119321.98,-167587.92,-132296.86
348681.1131,-358047.67,-358523.75,-128178.85,-153946.61,-147435.78
348681.1171,-354991.67,-357127.52,-109970.06,-166872.24,-139323.44
348681.1211,-368860.86,-371834.75,-71832.05,-198350.26,-112481.94
348681.1251,-382794.0,-384327.46,-72316.75,-204561.21,-102191.98
348681.1291,-371700.62,-371566.15,-119058.86,-167761.54,-132082.57
348681.1331,-358142.99,-358533.47,-128208.37,-153899.35,-147399.35
348681.1371,-354985.71,-357056.61,-110153.26,-166711.54,-139414.14
348681.1411,-368707.56,-371662.71,-72073.18,-198073.27,-112664.81
348681.1451,-382770.92,-384327.79,-72135.46,-204590.15,-102162.9
348681.1491,-371845.0,-371723.84,-118791.4,-167929.38,-131909.72
348681.1531,-358270.4,-358655.69,-128140.66,-153930.01,-147341.27
348681.1571,-354987.43,-357052.18,-110331.98,-166544.31,-139529.39
348681.1611,-368500.37,-371489.38,-72475.06,-197728.28,-112983.67
348681.1651,-382646.89,-384270.24,-72016.34,-204573.32,-102167.24
348681.1691,-372025.01,-371936.13,-118325.96,-168229.03,-131558.24
348681.1731,-358474.54,-358870.6,-127960.08,-154044.46,-147106.28
348681.1771,-355013.27,-357112.45,-110514.99,-166385.05,-139584.7
348681.1811,-368236.44,-371298.41,-72946.51,-197311.95,-113331.57
348681.1851,-382509.8,-384226.32,-71907.15,-204565.17,-102228.03
348681.1891,-372178.89,-372155.42,-117842.26,-168531.29,-131231.8
348681.1931,-358632.65,-359079.07,-127783.46,-154158.28,-146900.39
348681.1971,-354982.51,-357148.4,-110698.71,-166239.09,-139642.16
348681.2011,-367955.54,-371104.9,-73411.19,-196931.67,-113660.21
348681.2051,-382305.76,-384108.45,-71878.73,-204455.35,-102282.63
348681.2091,-372320.65,-372369.19,-117438.57,-168751.26,-130934.11
348681.2131,-358854.67,-359368.94,-127561.87,-154292.22,-146667.74
348681.2171,-355046.65,-357284.83,-110816.68,-166142.29,-139666.38
348681.2211,-367707.96,-370940.59,-73899.09,-196545.96,-114003.53
348681.2251,-382136.2,-384017.61,-71875.77,-204380.01,-102411.81
348681.2291,-372558.73,-372663.88,-116872.18,-169112.65,-130552.21
348681.2331,-359214.06,-359774.92,-127185.17,-154593.01,-146306.48
348681.2371,-355140.73,-357439.04,-110988.58,-166079.35,-139670.34
348681.2411,-367370.6,-370683.67,-74614.96,-196054.1,-114504.3
348681.245,-381836.41,-383804.32,-72028.5,-204164.62,-102689.9
348681.249,-372783.9,-372955.8,-116278.04,-169469.47,-130204.41
348681.253,-359514.52,-360130.4,-126837.36,-154826.66,-145977.28
348681.257,-355187.32,-357555.05,-111192.86,-165934.63,-139741.53
348681.261,-367081.07,-370469.19,-75188.74,-195586.7,-114933.41
348681.265,-381725.88,-383747.67,-71920.26,-204113.75,-102757.56
348681.269,-373064.66,-373255.58,-115701.36,-169796.73,-129782.98
348681.273,-359816.4,-360445.73,-126633.61,-154960.6,-145704.43
348681.277,-355224.03,-357625.0,-111419.88,-165741.32,-139806.57
348681.281,-366819.81,-370258.47,-75702.06,-195146.15,-115319.6
348681.285,-381601.71,-383668.09,-71843.2,-204040.65,-102833.86
348681.289,-373292.92,-373501.73,-115175.83,-170095.27,-129452.2
348681.293,-360058.88,-360685.25,-126414.12,-155075.19,-145505.25
348681.297,-355287.93,-357681.36,-111597.55,-165585.39,-139893.31
348681.301,-366592.74,-370041.94,-76192.67,-194733.17,-115680.95
348681.305,-381503.44,-383590.55,-71787.51,-203979.56,-102905.91
348681.309,-373610.49,-373804.42,-114609.92,-170449.99,-129030.67
348681.313,-360455.7,-361038.35,-126126.59,-155299.97,-145182.58
348681.317,-355403.66,-357758.14,-111799.11,-165442.25,-139938.66
348681.321,-366235.68,-369688.6,-76935.44,-194159.1,-116240.47
