TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
346949.9776,269.803,-157.38,905.667,31123.75,12250.0,-16940.0,45.6,-38.0,-427.12
346950.0276,221.796,-52.582,952.698,11261.25,12853.75,-27562.5,39.52,-53.2,-433.2
346950.0776,221.979,-212.158,1000.461,21726.25,19670.0,-41387.5,51.68,-66.88,-443.84
346950.1276,118.462,-54.778,1009.184,12582.5,14192.5,-44861.25,42.56,-85.12,-456.0
346950.1776,141.947,-63.989,978.44,-2677.5,17876.25,-27580.0,47.12,-76.0,-457.52
346950.2276,103.517,-74.786,1007.659,-10998.75,20938.75,-17657.5,41.04,-92.72,-449.92
346950.2776,21.167,-179.462,1048.102,-9913.75,20466.25,-17106.25,45.6,-89.68,-454.48
346950.3276,0.915,-90.646,1035.048,13098.75,12311.25,-16152.5,60.8,-107.92,-460.56
346950.3776,23.79,-74.725,988.2,6063.75,14638.75,-10482.5,60.8,-109.44,-463.6
346950.4276,-59.78,-44.652,993.873,7358.75,8881.25,-10911.25,56.24,-101.84,-474.24
346950.4776,-44.835,14.945,995.825,3780.0,2467.5,-5267.5,63.84,-117.04,-474.24
346950.5276,52.704,-27.816,1012.661,3596.25,-7647.5,4786.25,62.32,-114.0,-451.44
346950.5776,76.433,46.848,986.126,-2546.25,-4375.0,3850.0,59.28,-114.0,-462.08
346950.6276,118.767,-68.747,996.069,-21595.0,-7980.0,12092.5,48.64,-109.44,-468.16
346950.6776,173.911,-147.498,1011.075,-28341.25,-8032.5,13300.0,59.28,-80.56,-443.84
346950.7276,166.53,-237.717,1018.212,-33766.25,-9283.75,14778.75,48.64,-76.0,-449.92
346950.7776,173.118,-311.344,957.456,-22137.5,-10631.25,19442.5,34.96,-71.44,-430.16
346950.8276,131.394,-323.727,983.503,-7105.0,-12040.0,34273.75,57.76,-56.24,-431.68
346950.8776,173.179,-209.962,945.5,-5740.0,8898.75,37940.0,53.2,-50.16,-425.6
346950.9276,67.588,-344.65,964.166,-16021.25,927.5,16248.75,69.92,-28.88,-422.56
346950.9776,202.947,-358.802,981.917,-17850.0,-3491.25,8575.0,66.88,-38.0,-436.24
346951.0276,102.053,-409.615,968.497,-7910.0,9327.5,-2835.0,63.84,-25.84,-407.36
346951.0776,35.319,-374.845,1009.245,-3010.0,6772.5,-8382.5,53.2,-24.32,-405.84
346951.1278,51.484,-382.348,1022.299,-11147.5,542.5,-5810.0,56.24,-31.92,-424.08
346951.1776,135.542,-383.08,1016.565,-5328.75,1732.5,-6702.5,66.88,-34.96,-399.76
346951.2277,100.955,-464.332,931.775,-5862.5,-735.0,-6676.25,63.84,-33.44,-392.16
346951.2776,170.8,-264.923,888.099,16310.0,-6457.5,-11322.5,54.72,-30.4,-411.92
346951.3276,195.383,-215.147,912.194,8120.0,3106.25,-6055.0,48.64,-38.0,-408.88
346951.3776,120.597,-169.519,950.136,-4383.75,3438.75,-2590.0,36.48,-39.52,-404.32
346951.4276,178.913,-167.872,992.104,-17.5,-9353.75,-2817.5,41.04,-38.0,-410.4
346951.4776,184.891,-217.404,919.514,-2800.0,831.25,-6518.75,38.0,-25.84,-392.16
346951.5276,165.859,-322.324,908.656,-8461.25,16633.75,-9423.75,56.24,-42.56,-404.32
346951.5776,86.498,-309.392,867.847,16091.25,23178.75,-11235.0,68.4,-31.92,-398.24
346951.6276,96.197,-83.326,973.987,-2485.0,446.25,5512.5,42.56,-36.48,-411.92
346951.6776,114.985,-302.804,1005.219,-13860.0,-4830.0,6623.75,38.0,-42.56,-407.36
346951.7276,183.732,-353.678,1009.123,3027.5,-2966.25,7070.0,56.24,-38.0,-399.76
346951.7776,146.4,-322.629,1004.975,-3797.5,12985.0,1907.5,53.2,-42.56,-401.28
346951.8276,99.613,-349.347,1007.049,-778.75,9546.25,-2441.25,60.8,-28.88,-411.92
346951.8776,90.341,-339.099,1001.62,262.5,2738.75,-1671.25,71.44,-45.6,-393.68
346951.9276,97.722,-309.514,978.135,-5652.5,-1531.25,5433.75,62.32,-18.24,-402.8
