TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
348852.9776,45.14,-64.477,1014.674,-980.0,2607.5,840.0,72.96,-179.36,-487.92
348853.0276,44.957,-65.209,1015.101,-997.5,2695.0,953.75,74.48,-190.0,-490.96
348853.0776,43.615,-71.919,1012.478,-805.0,2423.75,-43.75,65.36,-182.4,-498.56
348853.1276,47.214,-63.013,1014.491,-962.5,2388.75,-1207.5,63.84,-183.92,-490.96
348853.1776,52.704,-72.773,1014.796,-1522.5,2292.5,-113.75,82.08,-191.52,-478.8
348853.2276,54.778,-86.62,1012.905,3115.0,3237.5,-175.0,68.4,-185.44,-490.96
348853.2776,47.763,-73.627,1013.088,1207.5,4103.75,-1898.75,72.96,-182.4,-501.6
348853.3276,47.763,-61.427,1010.892,1303.75,4392.5,-1330.0,72.96,-193.04,-481.84
348853.3776,39.528,-60.451,1017.114,-1295.0,3937.5,-201.25,66.88,-193.04,-487.92
348853.4276,36.173,-65.819,1011.868,-1846.25,3815.0,-192.5,69.92,-180.88,-504.64
348853.4776,42.7,-65.453,1014.125,-1373.75,1951.25,-218.75,71.44,-182.4,-497.04
348853.5276,47.519,-74.054,1013.881,-1286.25,2913.75,367.5,69.92,-179.36,-495.52
348853.5776,45.933,-77.897,1013.393,-393.75,3657.5,1032.5,62.32,-180.88,-483.36
348853.6276,52.033,-77.165,1013.149,682.5,4165.0,2100.0,63.84,-174.8,-486.4
348853.6776,40.443,-79.605,1015.345,568.75,5372.5,700.0,82.08,-179.36,-484.88
348853.7276,28.975,-62.891,1011.868,498.75,2730.0,-1680.0,77.52,-177.84,-478.8
348853.7776,36.417,-66.978,1011.075,-866.25,1618.75,-1662.5,77.52,-176.32,-501.6
348853.8276,43.31,-74.481,1012.905,-542.5,2318.75,-183.75,80.56,-180.88,-489.44
348853.8776,43.127,-74.42,1013.332,-2100.0,3150.0,-507.5,72.96,-179.36,-487.92
348853.9276,52.277,-72.895,1015.406,-61.25,3552.5,236.25,71.44,-183.92,-497.04
348853.9776,57.279,-59.841,1016.992,-6090.0,5853.75,4191.25,79.04,-176.32,-483.36
348854.0276,37.454,-113.826,1012.356,-3622.5,6868.75,2843.75,79.04,-183.92,-487.92
348854.0776,19.764,-79.361,1012.905,140.0,3998.75,-717.5,72.96,-176.32,-489.44
348854.1276,25.193,-86.254,1011.014,-840.0,3465.0,-1085.0,59.28,-174.8,-501.6
348854.1776,24.766,-76.738,1013.454,-78.75,2353.75,-1435.0,72.96,-161.12,-489.44
348854.2276,34.465,-82.228,1011.441,-1583.75,2625.0,-603.75,65.36,-185.44,-483.36
348854.2776,32.147,-79.971,1015.101,-1268.75,2135.0,-122.5,76.0,-165.68,-503.12
348854.3276,34.526,-86.803,1016.565,-778.75,1881.25,122.5,74.48,-176.32,-486.4
348854.3776,38.552,-85.583,1012.6,-262.5,1995.0,26.25,82.08,-164.16,-498.56
348854.4276,40.931,-84.729,1015.101,26.25,3036.25,-1111.25,63.84,-179.36,-480.32
348854.4776,36.112,-77.47,1010.16,-341.25,2616.25,-1566.25,77.52,-173.28,-486.4
348854.5276,37.576,-80.947,1009.672,-560.0,2616.25,-901.25,88.16,-179.36,-477.28
348854.5776,37.698,-69.54,1009.001,-1995.0,2310.0,498.75,76.0,-173.28,-483.36
348854.6276,38.613,-77.165,1008.086,-4033.75,2423.75,848.75,57.76,-170.24,-480.32
348854.6776,42.151,-98.332,1011.624,-4436.25,3255.0,1513.75,66.88,-156.56,-480.32
348854.7276,33.672,-109.617,1015.101,-2170.0,3193.75,-78.75,76.0,-171.76,-486.4
348854.7776,30.988,-108.763,1015.284,-1006.25,2756.25,-997.5,69.92,-173.28,-489.44
348854.8276,39.162,-95.709,1012.661,743.75,2852.5,-1093.75,77.52,-167.2,-494.0
348854.8776,36.6,-86.132,1012.417,-385.0,2511.25,26.25,83.6,-161.12,-483.36
348854.9276,41.48,-94.55,1006.134,-1505.0,2467.5,498.75,68.4,-161.12,-481.84
348854.9776,37.881,-110.227,1011.014,-1811.25,2651.25,-78.75,71.44,-158.08,-495.52
348855.0276,33.428,-109.678,1014.796,-927.5,1872.5,-997.5,66.88,-173.28,-475.76
348855.0776,46.055,-106.933,1010.343,-78.75,1785.0,-341.25,59.28,-159.6,-498.56
348855.1276,42.578,-105.469,1010.343,350.0,2756.25,551.25,62.32,-165.68,-489.44
348855.1776,36.356,-99.247,1010.343,-8.75,2205.0,52.5,71.44,-170.24,-475.76
348855.2276,46.848,-104.554,1010.831,-682.5,2318.75,-463.75,74.48,-162.64,-477.28
348855.2776,46.909,-102.907,1009.123,-525.0,3325.0,-673.75,62.32,-173.28,-506.16
348855.3276,40.077,-104.005,1009.916,-516.25,3062.5,-927.5,68.4,-162.64,-481.84
348855.3776,41.48,-102.602,1007.903,-787.5,2546.25,-936.25,79.04,-174.8,-478.8
348855.4276,44.408,-105.652,1010.038,-560.0,2712.5,-1163.75,60.8,-168.72,-490.96
348855.4776,42.822,-105.408,1008.269,-743.75,2957.5,-621.25,62.32,-164.16,-489.44
348855.5276,38.613,-108.214,1009.367,-778.75,3106.25,-542.5,63.84,-161.12,-483.36
348855.5776,39.101,-106.323,1010.16,-516.25,2520.0,-997.5,76.0,-158.08,-471.2
348855.6276,40.138,-108.641,1013.332,-568.75,2283.75,-778.75,66.88,-161.12,-498.56
348855.6776,47.519,-111.752,1010.038,183.75,3115.0,-621.25,56.24,-161.12,-471.2
348855.7276,41.541,-109.922,1011.197,1233.75,2782.5,-402.5,74.48,-162.64,-484.88
348855.7776,42.151,-98.21,1011.746,280.0,2730.0,-901.25,77.52,-159.6,-489.44
348855.8278,48.129,-110.105,1007.232,-700.0,2695.0,-227.5,82.08,-158.08,-487.92
348855.8776,43.249,-110.898,1010.16,-428.75,3412.5,-691.25,79.04,-148.96,-475.76
348855.9277,42.456,-112.606,1010.404,-17.5,3115.0,-542.5,63.84,-161.12,-472.72
348855.9776,40.687,-107.665,1010.282,516.25,2878.75,-542.5,69.92,-161.12,-498.56
348856.0277,45.994,-109.8,1007.232,682.5,3088.75,-393.75,60.8,-174.8,-487.92
348856.0776,38.064,-100.345,1009.733,-122.5,2817.5,-927.5,74.48,-168.72,-477.28
