TimeStamp,ch1,ch2,ch3,ch5,ch6
347665.0794,-351301.04,-319254.29,-62307.41,-348943.66,-50221.35
347665.0834,-371363.64,-376599.69,-62408.55,-333390.56,-44497.54
347665.0874,-371538.4,-381812.67,-62437.11,-310373.34,-43223.58
347665.0914,-361109.68,-353027.96,-62270.6,-310802.21,-46142.97
347665.0954,-349084.61,-315912.33,-62326.3,-330289.16,-50197.7
347665.0994,-351762.96,-318192.19,-62314.37,-349012.37,-50184.59
347665.1034,-371591.47,-376481.48,-62398.39,-333460.37,-44482.43
347665.1074,-371737.38,-381945.56,-62433.92,-310438.67,-43216.81
347665.1114,-361378.43,-352746.15,-62286.0,-310936.58,-46161.99
347665.1154,-349479.76,-314972.39,-62341.7,-330509.08,-50227.98
347665.1194,-352020.59,-316898.38,-62309.32,-349246.02,-50210.39
347665.1234,-371775.86,-376699.83,-62397.39,-333748.14,-44521.53
347665.1274,-371993.59,-382849.17,-62433.68,-310740.03,-43257.67
347665.1314,-361549.04,-352838.03,-62285.96,-311150.64,-46188.55
347665.1354,-349342.96,-313304.8,-62347.47,-330423.63,-50221.45
347665.1394,-351702.73,-314637.6,-62315.19,-349185.84,-50198.85
347665.1434,-371827.55,-376965.28,-62371.26,-334290.35,-44561.49
347665.1474,-372292.13,-384172.34,-62435.06,-311478.7,-43292.15
347665.1514,-361498.02,-352725.4,-62300.93,-311438.69,-46151.31
347665.1554,-348847.86,-311129.51,-62375.74,-330145.54,-50161.65
347665.1594,-351058.0,-312075.37,-62286.62,-348820.11,-50188.69
347665.1634,-371554.51,-376851.41,-62355.72,-334381.86,-44612.13
347665.1674,-372110.98,-384633.87,-62453.8,-311632.15,-43335.49
347665.1714,-361059.61,-351881.83,-62303.6,-311369.31,-46147.88
347665.1753,-348179.62,-308872.83,-62380.46,-329914.51,-50104.29
347665.1793,-350301.4,-309646.26,-62307.56,-348624.84,-50137.81
347665.1833,-370926.95,-376239.92,-62337.07,-334203.95,-44544.65
347665.1873,-371582.7,-384683.37,-62420.47,-311392.3,-43268.64
347665.1913,-360552.69,-351487.73,-62297.4,-311139.72,-46125.04
347665.1953,-347597.21,-307440.22,-62359.77,-329768.89,-50122.12
347665.1993,-349560.59,-307590.62,-62283.9,-348524.95,-50162.99
347665.2033,-370277.54,-375488.76,-62348.8,-333987.51,-44527.82
347665.2073,-371022.08,-384566.4,-62420.23,-311039.44,-43214.23
347665.2113,-360071.65,-351144.69,-62293.16,-310881.27,-46093.61
347665.2153,-347073.93,-306248.46,-62366.92,-329655.02,-50116.88
347665.2193,-348993.06,-306201.3,-62279.23,-348521.89,-50154.17
347665.2233,-369926.93,-375844.62,-62328.2,-333956.9,-44520.76
347665.2273,-370775.55,-385324.09,-62424.09,-310987.08,-43258.72
347665.2313,-359639.07,-350700.18,-62323.58,-310738.31,-46140.96
347665.2353,-346343.13,-304133.26,-62424.14,-329374.54,-50146.82
347665.2393,-348248.38,-303895.61,-62322.77,-348374.6,-50224.26
347665.2433,-369832.04,-376212.88,-62346.8,-334392.73,-44643.98
347665.2473,-370932.34,-386528.25,-62473.54,-311591.57,-43308.17
347665.2513,-359515.14,-350596.61,-62356.29,-311013.02,-46129.42
347665.2553,-345792.14,-302305.93,-62396.92,-329109.42,-50085.93
347665.2593,-347535.89,-301387.44,-62272.99,-348032.85,-50177.1
347665.2633,-369741.15,-375996.54,-62306.46,-334736.77,-44670.16
347665.2673,-371191.64,-387205.65,-62443.6,-312286.51,-43348.22
347665.2713,-359481.19,-350069.28,-62358.29,-311288.25,-46078.26
347665.2753,-345303.15,-300092.35,-62440.26,-328777.73,-50020.8
347665.2793,-346851.72,-298448.22,-62275.8,-347556.97,-50157.41
347665.2833,-369668.77,-375303.55,-62285.19,-334832.99,-44711.07
347665.2873,-371465.58,-387716.86,-62443.98,-312563.17,-43356.09
347665.2913,-359548.9,-349571.08,-62349.37,-311320.91,-46084.46
347665.2953,-345023.72,-298063.65,-62432.96,-328485.29,-49957.76
347665.2993,-346389.29,-295604.6,-62279.23,-347221.56,-50095.85
347665.3032,-369455.48,-373697.9,-62284.43,-334648.46,-44677.02
347665.3072,-371477.17,-387110.61,-62460.57,-312379.49,-43340.26
347665.3112,-359436.98,-348466.01,-62362.77,-310908.69,-46050.32
